ballCount,runs,wickets
0,0,0
1,0,0
2,1,0
3,2,0
4,3,0
5,4,0
6,8,0
7,8,0
8,9,0
9,9,0
10,10,0
11,16,0
12,16,0
13,16,0
14,17,0
15,19,0
16,19,0
17,25,0
18,31,0
19,31,1
20,32,1
21,33,1
22,37,1
23,37,1
24,37,1
25,37,1
26,37,1
27,37,1
28,38,1
29,44,1
30,44,1
31,48,1
32,48,1
33,49,1
34,50,1
35,54,1
36,54,1
37,55,1
38,56,1
39,56,2
40,56,2
41,57,2
42,58,2
43,59,2
44,62,2
45,62,2
46,63,2
47,64,2
48,65,2
49,67,2
50,67,2
51,67,2
52,67,2
53,67,2
54,67,2
55,68,2
56,68,2
57,69,2
58,69,2
59,70,2
60,71,2
61,72,2
62,72,2
63,72,2
64,73,2
65,75,2
66,75,2
67,76,2
68,76,2
69,80,2
70,80,2
71,81,2
72,82,2
73,83,2
74,84,2
75,85,2
76,86,2
77,87,2
78,88,2
79,89,2
80,90,2
81,90,3
82,91,3
83,92,3
84,93,3
85,94,3
86,95,3
87,100,3
88,102,3
89,102,3
90,104,3
91,105,3
92,106,3
93,107,3
94,111,3
95,111,4
96,115,4
97,116,4
98,120,4
99,120,4
100,120,4
101,121,4
102,127,4
103,127,4
104,131,4
105,131,4
106,132,4
107,136,4
108,137,4
109,141,4
110,147,4
111,147,5
112,149,5
113,150,5
114,151,5
115,153,5
116,153,5
117,160,5
118,160,6
119,161,7
120,161,8
121,162,8
