ballCount,runs,wickets
0,0,0
1,0,0
2,0,0
3,0,0
4,4,0
5,8,0
6,8,0
7,8,0
8,9,0
9,9,0
10,9,0
11,9,0
12,10,0
13,14,0
14,20,0
15,24,0
16,24,0
17,24,0
18,24,0
19,25,0
20,29,0
21,29,0
22,29,0
23,29,0
24,33,0
25,33,0
26,33,0
27,37,0
28,38,0
29,38,1
30,38,1
31,38,1
32,39,1
33,43,1
34,44,1
35,48,1
36,49,1
37,49,1
38,50,1
39,51,1
40,57,1
41,57,1
42,58,1
43,59,1
44,60,1
45,62,1
46,66,1
47,67,1
48,67,1
49,67,1
50,68,1
51,69,1
52,70,1
53,71,1
54,71,1
55,72,1
56,76,1
57,76,1
58,76,1
59,76,1
60,77,1
61,79,1
62,79,2
63,80,2
64,80,3
65,80,3
66,81,3
67,81,3
68,82,3
69,83,3
70,89,3
71,90,3
72,91,3
73,93,3
74,96,3
75,96,3
76,97,3
77,98,3
78,98,3
79,104,3
80,110,3
81,116,3
82,117,3
83,117,3
84,121,3
85,122,4
86,126,4
87,126,4
88,132,4
89,132,5
90,133,5
91,134,5
92,135,5
93,136,5
94,140,5
95,141,5
96,142,5
97,144,5
98,144,5
99,145,5
100,147,5
101,148,5
102,149,5
103,150,5
104,150,6
105,151,6
106,152,6
107,152,6
108,153,6
109,153,6
110,154,6
111,155,6
112,155,6
113,156,6
114,157,6
115,159,6
116,159,6
117,161,6
118,161,6
119,161,7
120,161,8
