ballCount,runs,wickets
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,1,0
6,1,0
7,1,0
8,2,0
9,3,0
10,4,0
11,4,0
12,4,0
13,8,0
14,8,0
15,8,0
16,9,0
17,10,0
18,11,0
19,11,0
20,12,0
21,12,0
22,13,0
23,19,0
24,20,0
25,21,0
26,27,0
27,33,0
28,33,0
29,37,0
30,43,0
31,44,0
32,44,0
33,45,0
34,49,0
35,50,0
36,50,0
37,51,0
38,57,0
39,61,0
40,61,0
41,62,0
42,63,0
43,63,0
44,64,0
45,68,0
46,69,0
47,69,0
48,69,0
49,70,0
50,76,0
51,80,0
52,85,0
53,86,0
54,86,0
55,87,0
56,87,0
57,87,0
58,87,0
59,87,0
60,93,0
61,94,0
62,100,0
63,101,0
64,103,0
65,103,0
66,103,0
67,109,0
68,110,0
69,110,0
70,112,0
71,112,0
72,113,0
73,114,0
74,115,0
75,115,0
76,116,0
77,116,1
78,117,1
79,117,1
80,118,1
81,120,1
82,121,1
83,121,1
84,121,1
85,123,1
86,124,1
87,125,1
88,126,1
89,130,1
90,131,2
91,132,2
92,133,2
93,134,2
94,136,2
95,137,2
96,138,2
97,139,2
98,140,2
99,141,2
100,141,2
101,141,3
102,143,3
103,147,3
104,151,3
105,151,4
106,154,4
107,158,4
108,159,4
109,165,4
110,169,4
111,175,4
112,181,4
113,182,4
114,184,4
115,190,4
116,190,4
117,190,4
118,192,4
119,193,4
120,197,4
