ballCount,runs,wickets
0,0,0
1,0,0
2,1,0
3,5,0
4,5,0
5,6,0
6,7,0
7,11,0
8,11,0
9,15,0
10,15,0
11,16,0
12,16,0
13,16,0
14,20,0
15,21,0
16,21,1
17,22,1
18,23,1
19,23,1
20,23,1
21,23,1
22,23,1
23,27,1
24,33,1
25,37,1
26,38,1
27,39,1
28,43,1
29,47,1
30,51,1
31,52,1
32,56,1
33,56,1
34,57,1
35,57,1
36,58,1
37,60,1
38,66,1
39,66,1
40,72,1
41,73,2
42,73,2
43,73,2
44,74,2
45,78,2
46,78,2
47,79,2
48,80,2
49,81,2
50,81,2
51,82,2
52,83,2
53,84,2
54,85,2
55,85,2
56,91,2
57,92,2
58,92,2
59,96,2
60,96,2
61,97,2
62,98,2
63,98,3
64,102,3
65,103,3
66,104,3
67,105,3
68,105,3
69,106,3
70,106,3
71,107,3
72,107,3
73,108,3
74,110,3
75,111,3
76,111,3
77,112,3
78,112,3
79,112,3
80,112,3
81,112,3
82,113,3
83,114,3
84,116,3
85,118,3
86,119,3
87,119,3
88,119,3
89,119,3
90,119,3
91,120,3
92,121,3
93,122,3
94,123,3
95,124,3
96,124,3
97,125,3
98,125,3
99,125,3
100,125,3
101,125,3
102,125,3
103,126,3
104,128,3
105,129,3
106,130,3
107,131,3
108,135,3
109,137,3
110,137,3
111,138,3
112,139,3
113,140,3
114,146,3
115,146,3
116,146,4
117,146,4
118,146,4
119,150,4
