ballCount,runs,wickets
0,0,0
1,1,0
2,1,0
3,5,0
4,6,0
5,6,0
6,10,0
7,14,0
8,15,0
9,21,0
10,22,0
11,22,0
12,28,0
13,34,0
14,38,0
15,42,0
16,42,1
17,43,1
18,44,1
19,45,1
20,46,1
21,47,1
22,48,1
23,48,1
24,49,1
25,50,1
26,50,2
27,51,2
28,52,2
29,52,2
30,53,2
31,53,2
32,54,2
33,55,2
34,59,2
35,59,2
36,61,2
37,61,2
38,61,2
39,62,2
40,63,2
41,64,2
42,65,2
43,65,3
44,66,3
45,66,3
46,67,3
47,71,3
48,71,3
49,72,3
50,73,4
51,73,4
52,74,4
53,74,4
54,75,4
55,75,4
56,77,4
57,78,4
58,79,4
59,80,4
60,80,4
61,80,4
62,81,4
63,82,4
64,83,4
65,84,4
66,85,4
67,87,4
68,91,4
69,92,4
70,92,4
71,98,4
72,99,4
73,99,4
74,99,4
75,99,4
76,100,4
77,101,4
78,103,4
79,106,4
80,107,4
81,108,4
82,108,4
83,109,4
84,109,4
85,113,4
86,113,4
87,113,4
88,114,4
89,115,4
90,116,4
91,118,4
92,124,4
93,124,5
94,124,5
95,125,5
96,126,5
97,127,5
98,129,5
99,129,5
100,133,5
101,133,5
102,133,6
103,134,6
104,134,6
105,134,6
106,134,6
107,134,6
108,134,6
109,134,6
110,140,6
111,140,6
112,146,6
113,146,7
114,146,7
115,150,7
116,150,7
117,150,8
118,152,8
119,158,8
120,159,8
