ballCount,runs,wickets
0,0,0
1,0,0
2,4,0
3,4,0
4,5,0
5,9,0
6,13,0
7,14,0
8,15,0
9,17,0
10,18,0
11,18,0
12,20,0
13,24,0
14,25,0
15,26,0
16,26,0
17,27,0
18,28,0
19,32,0
20,32,0
21,36,0
22,36,0
23,40,0
24,41,0
25,42,0
26,46,0
27,46,0
28,48,0
29,48,0
30,49,0
31,50,0
32,51,0
33,52,0
34,53,0
35,53,0
36,53,0
37,55,0
38,55,0
39,56,0
40,57,0
41,59,0
42,60,0
43,62,0
44,63,0
45,63,0
46,63,0
47,64,1
48,64,1
49,65,1
50,66,1
51,67,1
52,67,1
53,68,1
54,69,1
55,73,1
56,74,1
57,74,1
58,75,1
59,76,1
60,78,1
61,79,1
62,83,1
63,84,1
64,88,1
65,89,1
66,90,1
67,90,1
68,92,1
69,92,1
70,94,1
71,95,1
72,96,1
73,97,1
74,101,1
75,101,1
76,103,1
77,107,1
78,108,1
79,109,1
80,110,1
81,116,1
82,117,1
83,118,1
84,124,1
85,128,1
86,134,1
87,134,1
88,135,1
89,142,1
90,142,1
91,144,1
92,144,1
93,145,1
94,145,1
95,149,1
96,153,1
97,159,1
98,163,1
99,165,1
100,165,1
101,166,1
102,172,1
103,172,2
104,172,2
105,176,2
106,178,2
107,180,2
108,181,2
109,181,2
110,181,2
111,182,2
112,184,2
113,185,3
114,187,3
115,188,3
116,189,3
117,193,3
118,199,3
119,201,3
120,205,3
