ballCount,runs,wickets
0,0,0
1,0,0
2,1,0
3,1,0
4,2,0
5,6,0
6,7,0
7,7,0
8,11,0
9,12,0
10,12,0
11,13,0
12,13,1
13,13,1
14,13,1
15,19,1
16,20,1
17,20,1
18,20,1
19,20,2
20,21,2
21,22,2
22,22,3
23,22,3
24,22,3
25,22,3
26,22,3
27,22,3
28,22,3
29,23,3
30,24,3
31,24,3
32,28,3
33,29,3
34,30,3
35,30,3
36,30,3
37,30,4
38,30,5
39,30,5
40,34,5
41,35,5
42,35,5
43,35,5
44,35,5
45,35,6
46,35,6
47,35,6
48,36,6
49,37,6
50,38,6
51,40,6
52,40,6
53,40,6
54,40,6
55,41,6
56,42,6
57,43,6
58,44,6
59,44,6
60,44,6
61,50,6
62,50,6
63,50,6
64,50,6
65,51,6
66,51,6
67,57,6
68,57,6
69,58,6
70,59,6
71,63,6
72,63,6
73,64,6
74,65,6
75,69,6
76,69,6
77,70,6
78,74,6
79,75,6
80,79,6
81,80,6
82,81,6
83,81,6
84,81,6
85,81,6
86,81,6
87,85,6
88,85,6
89,85,6
90,86,6
91,86,7
92,86,7
93,86,7
94,88,7
95,94,7
96,95,7
97,95,7
98,99,7
99,99,7
100,101,7
101,101,7
102,102,7
103,102,7
104,102,7
105,103,8
106,104,8
107,104,8
108,104,8
109,106,8
110,106,8
111,107,8
112,109,9
113,110,9
114,110,9
115,111,9
116,112,9
117,112,9
118,113,9
119,113,10
