ballCount,runs,wickets
0,0,0
1,0,0
2,1,0
3,2,0
4,3,0
5,3,0
6,3,0
7,3,0
8,3,0
9,4,0
10,6,0
11,12,0
12,13,0
13,14,0
14,14,0
15,18,0
16,19,0
17,20,0
18,20,0
19,20,0
20,24,0
21,28,0
22,32,0
23,33,0
24,35,0
25,39,0
26,39,0
27,45,0
28,45,0
29,45,0
30,47,0
31,51,0
32,51,0
33,52,0
34,58,0
35,62,0
36,62,1
37,63,1
38,65,1
39,66,1
40,67,1
41,68,1
42,69,1
43,70,1
44,71,1
45,71,1
46,71,1
47,72,1
48,73,1
49,74,1
50,78,1
51,84,1
52,88,1
53,89,1
54,90,1
55,91,1
56,92,1
57,96,1
58,96,1
59,96,1
60,98,1
61,99,1
62,100,1
63,100,2
64,101,2
65,101,2
66,102,2
67,103,2
68,105,2
69,106,2
70,110,2
71,110,2
72,110,2
73,116,2
74,116,2
75,122,2
76,122,2
77,127,2
78,128,2
79,129,2
80,131,2
81,138,2
82,139,2
83,139,2
84,145,2
85,146,2
86,146,2
87,150,2
88,150,2
89,150,3
90,151,3
91,152,3
92,153,3
93,155,3
94,155,3
95,155,3
96,157,3
97,158,3
98,159,3
99,160,3
100,164,3
101,165,3
102,166,3
103,167,3
104,168,3
105,172,3
106,175,3
107,181,3
108,185,3
