ballCount,runs,wickets
0,0,0
1,1,0
2,2,0
3,2,0
4,2,0
5,4,0
6,5,0
7,5,0
8,6,0
9,7,0
10,7,0
11,11,0
12,11,0
13,12,0
14,13,0
15,17,0
16,23,0
17,27,0
18,28,0
19,29,0
20,33,0
21,33,1
22,33,1
23,33,1
24,33,1
25,33,1
26,34,1
27,35,1
28,36,1
29,37,1
30,37,1
31,37,2
32,41,2
33,45,2
34,45,2
35,45,3
36,46,3
37,46,3
38,46,3
39,47,3
40,48,3
41,49,3
42,49,3
43,53,3
44,54,3
45,54,3
46,54,3
47,55,3
48,61,3
49,63,3
50,64,3
51,64,3
52,64,3
53,68,3
54,69,3
55,73,3
56,74,3
57,78,3
58,79,3
59,85,3
60,89,3
61,90,3
62,90,3
63,94,3
64,95,3
65,95,4
66,95,4
67,95,4
68,95,5
69,96,5
70,98,5
71,99,5
72,101,5
73,101,5
74,101,5
75,101,5
76,102,5
77,106,5
78,108,5
79,114,5
80,114,5
81,114,5
82,118,5
83,122,5
84,123,5
85,127,5
86,128,5
87,130,5
88,134,5
89,134,5
90,134,6
91,135,6
92,136,6
93,142,6
94,143,6
95,144,6
96,150,6
97,151,6
98,153,7
99,153,7
100,154,7
101,155,7
102,159,7
103,159,7
104,159,7
105,163,7
106,164,7
107,164,7
108,168,7
109,170,8
110,172,8
111,172,8
112,174,8
113,175,8
114,176,8
115,176,8
116,176,9
