ballCount,runs,wickets
0,0,0
1,0,0
2,4,0
3,4,0
4,4,1
5,6,1
6,6,1
7,6,1
8,12,1
9,13,1
10,13,1
11,14,1
12,14,1
13,14,1
14,14,1
15,14,1
16,18,1
17,20,1
18,21,1
19,21,1
20,21,1
21,21,1
22,21,1
23,21,1
24,22,1
25,26,1
26,26,1
27,27,1
28,29,1
29,30,1
30,31,1
31,31,1
32,31,1
33,32,1
34,32,1
35,32,1
36,32,1
37,32,1
38,34,1
39,35,1
40,36,1
41,37,1
42,37,1
43,41,1
44,43,1
45,44,1
46,50,1
47,50,1
48,50,1
49,56,1
50,56,1
51,58,1
52,60,1
53,60,2
54,61,2
55,61,2
56,61,2
57,61,2
58,62,2
59,64,2
60,68,2
61,69,2
62,69,2
63,70,2
64,74,2
65,75,2
66,75,2
67,79,2
68,83,2
69,87,2
70,93,2
71,94,2
72,94,2
73,95,2
74,99,2
75,103,2
76,104,2
77,104,2
78,105,2
79,106,2
80,106,2
81,107,2
82,113,2
83,114,2
84,115,2
85,116,2
86,117,2
87,118,2
88,119,2
89,121,2
90,125,2
91,131,2
92,135,2
93,139,2
94,144,2
95,144,3
96,145,3
97,146,3
98,147,3
99,147,3
100,149,3
101,150,3
102,150,3
103,151,3
104,153,3
105,154,3
106,154,3
107,154,3
108,155,3
109,155,3
110,159,3
111,161,3
112,165,3
113,166,3
114,167,3
115,167,4
116,172,4
117,173,4
118,175,4
119,178,4
120,184,4
