ballCount,runs,wickets
0,0,0
1,1,0
2,1,0
3,2,0
4,4,0
5,8,0
6,17,0
7,17,0
8,17,0
9,21,0
10,28,0
11,28,1
12,28,1
13,28,1
14,29,1
15,29,1
16,29,1
17,30,1
18,31,1
19,31,1
20,32,1
21,32,1
22,32,1
23,36,1
24,38,1
25,38,1
26,38,1
27,42,1
28,46,1
29,47,1
30,51,1
31,52,1
32,53,1
33,53,1
34,53,1
35,59,1
36,59,1
37,59,1
38,63,1
39,63,1
40,67,1
41,68,1
42,68,1
43,69,1
44,71,1
45,71,1
46,72,1
47,73,1
48,73,1
49,74,1
50,82,1
51,86,1
52,87,1
53,88,1
54,92,1
55,93,1
56,93,1
57,93,1
58,93,1
59,93,2
60,94,2
61,95,2
62,96,2
63,96,2
64,102,2
65,107,2
66,107,2
67,107,2
68,108,2
69,108,3
70,109,3
71,110,3
72,111,3
73,111,3
74,112,3
75,113,3
76,114,3
77,114,3
78,114,3
79,115,3
80,116,3
81,117,3
82,118,3
83,119,3
84,120,3
85,122,3
86,122,3
87,126,3
88,126,3
89,128,3
90,134,3
91,135,3
92,137,3
93,139,3
94,139,4
95,139,4
96,140,4
97,141,4
98,142,4
99,143,4
100,147,4
101,153,4
102,153,5
103,153,5
104,153,5
105,167,5
106,173,5
107,175,5
108,176,5
109,177,5
110,183,5
111,189,5
112,195,5
113,199,5
114,205,5
115,206,5
