ballCount,runs,wickets
0,0,0
1,0,0
2,0,0
3,0,0
4,1,0
5,1,0
6,1,0
7,1,0
8,5,0
9,6,0
10,6,0
11,10,0
12,12,0
13,18,0
14,18,0
15,18,0
16,19,0
17,23,0
18,24,0
19,24,1
20,28,1
21,32,1
22,33,1
23,34,1
24,35,1
25,41,1
26,42,1
27,46,1
28,47,1
29,48,1
30,52,1
31,56,1
32,57,1
33,59,1
34,59,1
35,60,1
36,60,1
37,61,1
38,62,1
39,64,1
40,65,1
41,66,1
42,67,1
43,67,1
44,69,1
45,70,1
46,70,1
47,71,1
48,72,1
49,72,1
50,74,1
51,78,1
52,78,1
53,79,1
54,80,1
55,80,1
56,83,1
57,87,1
58,88,1
59,90,1
60,90,1
61,90,1
62,91,1
63,91,1
64,94,1
65,95,1
66,95,1
67,96,1
68,97,1
69,98,1
70,99,1
71,100,1
72,101,1
73,107,1
74,107,1
75,109,1
76,110,1
77,111,1
78,111,1
79,112,1
80,116,1
81,116,2
82,117,2
83,117,2
84,118,2
85,119,2
86,119,2
87,123,2
88,124,2
89,124,2
90,128,2
91,128,3
92,129,3
93,130,3
94,130,3
95,131,3
96,136,3
97,137,3
98,138,3
99,138,3
100,139,3
101,140,3
102,141,3
103,141,3
104,142,3
105,146,3
106,146,3
107,150,3
108,154,3
109,154,3
110,155,3
111,155,4
112,156,5
113,157,5
114,158,5
115,159,5
116,160,5
117,162,5
118,166,5
