ballCount,runs,wickets
0,0,0
1,0,0
2,4,0
3,8,0
4,8,0
5,8,0
6,8,0
7,8,0
8,12,0
9,12,0
10,16,0
11,16,0
12,18,0
13,19,0
14,19,0
15,23,0
16,23,0
17,27,0
18,28,0
19,28,0
20,30,0
21,31,0
22,31,0
23,32,0
24,38,0
25,38,0
26,39,0
27,39,0
28,40,0
29,41,0
30,42,0
31,43,0
32,43,0
33,43,0
34,44,0
35,48,0
36,48,0
37,48,0
38,49,0
39,49,1
40,49,1
41,51,1
42,52,1
43,53,1
44,54,1
45,55,1
46,55,1
47,56,1
48,57,1
49,59,1
50,59,1
51,59,2
52,60,2
53,60,2
54,60,2
55,60,2
56,61,2
57,61,2
58,61,3
59,62,3
60,63,3
61,63,3
62,63,4
63,63,4
64,63,4
65,63,4
66,65,4
67,66,4
68,68,4
69,68,4
70,68,4
71,69,4
72,69,4
73,69,4
74,70,4
75,71,4
76,71,4
77,71,4
78,73,4
79,73,4
80,73,4
81,75,4
82,76,4
83,76,5
84,76,5
85,76,5
86,78,5
87,79,5
88,80,5
89,82,5
90,86,5
91,92,5
92,92,5
93,94,5
94,95,5
95,96,5
96,96,5
97,102,5
98,103,5
99,104,5
100,106,5
101,107,5
102,107,6
103,107,7
104,107,8
105,108,8
106,109,8
107,109,8
108,109,8
109,110,8
110,111,8
111,112,8
112,116,8
113,118,8
114,119,8
115,119,8
116,125,8
117,125,8
118,125,9
119,127,9
120,128,9
