ballCount,runs,wickets
0,0,0
1,1,0
2,2,0
3,2,0
4,6,0
5,7,0
6,8,0
7,12,0
8,13,0
9,15,0
10,16,0
11,16,0
12,16,0
13,16,0
14,17,0
15,18,0
16,22,0
17,28,0
18,29,0
19,30,0
20,30,0
21,31,0
22,32,0
23,36,0
24,36,0
25,37,0
26,43,0
27,49,0
28,50,0
29,50,0
30,51,0
31,55,0
32,55,0
33,56,0
34,56,0
35,56,1
36,57,1
37,58,1
38,58,1
39,59,1
40,60,1
41,61,1
42,61,1
43,62,1
44,63,1
45,64,1
46,70,1
47,71,1
48,75,1
49,75,1
50,76,1
51,77,1
52,77,1
53,78,1
54,78,1
55,79,1
56,85,1
57,86,1
58,87,1
59,88,1
60,89,1
61,90,1
62,91,1
63,97,1
64,98,1
65,104,1
66,105,1
67,106,1
68,110,1
69,111,1
70,117,1
71,117,1
72,121,1
73,127,1
74,128,1
75,129,1
76,129,2
77,130,2
78,131,2
79,133,2
80,135,2
81,136,2
82,137,2
83,138,2
84,142,2
85,143,2
86,145,2
87,146,2
88,147,2
89,148,2
90,151,2
91,155,2
92,156,2
93,160,2
94,161,2
95,165,2
96,169,2
97,175,2
98,176,2
99,177,2
100,181,2
101,185,2
102,186,2
103,187,2
104,193,2
105,197,2
106,201,2
107,201,3
108,201,3
109,205,3
110,207,3
111,213,3
112,214,3
113,215,3
114,221,3
115,221,4
116,221,4
117,227,4
118,227,4
119,227,4
120,228,4
