ballCount,runs,wickets
0,0,0
1,0,0
2,1,0
3,3,0
4,4,0
5,4,0
6,8,0
7,9,0
8,9,0
9,13,0
10,17,0
11,17,0
12,17,0
13,21,0
14,21,0
15,25,0
16,26,0
17,26,0
18,26,0
19,26,0
20,26,0
21,27,0
22,29,0
23,33,0
24,33,0
25,34,0
26,35,0
27,39,0
28,39,0
29,40,0
30,41,0
31,42,0
32,42,0
33,43,0
34,48,0
35,49,0
36,50,0
37,51,0
38,52,0
39,56,0
40,56,0
41,57,0
42,57,1
43,61,1
44,62,1
45,63,1
46,64,1
47,65,1
48,65,1
49,65,1
50,65,1
51,67,1
52,68,1
53,69,1
54,70,1
55,75,1
56,76,1
57,85,1
58,85,1
59,89,1
60,90,1
61,90,1
62,91,1
63,93,1
64,94,1
65,95,1
66,95,1
67,96,1
68,96,1
69,97,1
70,98,1
71,99,1
72,100,1
73,104,1
74,105,1
75,105,1
76,106,1
77,110,1
78,114,1
79,114,2
80,114,2
81,115,2
82,116,2
83,117,2
84,118,2
85,120,2
86,120,2
87,124,2
88,125,2
89,126,2
90,126,2
91,128,2
92,128,3
93,129,3
94,130,3
95,131,3
96,132,3
97,133,3
98,134,3
99,136,3
100,138,3
101,145,3
102,146,3
103,146,3
104,147,3
105,151,3
106,152,3
107,156,3
108,157,3
109,163,3
110,167,3
111,167,3
112,173,3
113,179,3
114,183,3
115,185,3
116,189,3
117,190,3
118,194,3
119,200,3
120,206,3
