ballCount,runs,wickets
0,0,0
1,4,0
2,4,0
3,5,0
4,5,0
5,5,0
6,7,0
7,11,0
8,11,0
9,15,0
10,15,0
11,16,0
12,16,0
13,16,0
14,20,0
15,24,0
16,25,0
17,29,0
18,30,0
19,34,0
20,38,0
21,39,0
22,39,0
23,39,0
24,39,0
25,43,0
26,43,0
27,47,0
28,47,0
29,48,0
30,48,0
31,49,0
32,49,0
33,49,0
34,50,0
35,51,0
36,51,0
37,55,0
38,56,0
39,56,0
40,57,0
41,63,0
42,67,0
43,67,0
44,69,0
45,70,0
46,71,0
47,71,0
48,71,0
49,71,0
50,71,0
51,75,0
52,81,0
53,82,0
54,83,0
55,83,0
56,83,0
57,89,0
58,89,0
59,90,0
60,90,0
61,90,0
62,94,0
63,94,1
64,94,1
65,94,1
66,94,1
67,95,1
68,96,1
69,98,1
70,99,1
71,101,1
72,103,1
73,104,1
74,104,1
75,105,1
76,105,1
77,106,1
78,110,1
79,110,1
80,111,1
81,111,2
82,111,2
83,112,2
84,113,2
85,115,2
86,115,2
87,119,2
88,125,2
89,126,2
90,126,2
91,127,2
92,131,2
93,131,2
94,135,2
95,141,2
96,141,2
97,142,2
98,143,2
99,144,2
100,148,2
101,149,2
