ballCount,runs,wickets
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,2,0
7,2,0
8,3,0
9,4,0
10,4,0
11,5,0
12,9,0
13,9,0
14,9,0
15,9,0
16,9,0
17,9,0
18,10,0
19,14,0
20,14,0
21,15,0
22,16,0
23,22,0
24,22,0
25,23,0
26,23,1
27,24,1
28,25,1
29,26,1
30,26,1
31,31,1
32,33,1
33,34,1
34,34,1
35,34,1
36,34,2
37,35,2
38,35,2
39,36,2
40,36,2
41,37,2
42,37,2
43,38,2
44,39,2
45,39,2
46,39,2
47,40,2
48,41,2
49,42,2
50,42,2
51,43,2
52,43,2
53,44,2
54,44,2
55,44,3
56,45,3
57,45,3
58,45,3
59,45,3
60,47,3
61,48,3
62,49,3
63,50,3
64,51,3
65,52,3
66,53,3
67,54,3
68,54,3
69,58,3
70,59,3
71,59,3
72,60,3
73,61,3
74,65,3
75,67,3
76,68,3
77,69,3
78,71,3
79,75,3
80,75,3
81,79,3
82,81,3
83,83,3
84,84,3
85,88,3
86,89,3
87,93,3
88,94,3
89,94,3
90,95,3
91,96,3
92,97,3
93,98,3
94,98,4
95,98,4
96,101,4
97,105,4
98,105,4
99,105,4
100,109,4
101,110,4
102,111,4
103,113,4
104,113,5
105,115,5
106,119,5
107,120,5
108,121,5
109,122,5
110,123,5
111,123,5
112,124,5
113,126,5
114,127,5
115,129,5
116,130,5
117,130,6
118,130,6
119,131,6
120,131,7
