ballCount,runs,wickets
0,0,0
1,0,0
2,0,0
3,0,0
4,5,0
5,9,0
6,13,0
7,13,0
8,17,0
9,17,0
10,18,0
11,19,0
12,19,0
13,20,0
14,21,0
15,21,0
16,25,0
17,26,0
18,26,0
19,28,0
20,32,0
21,36,0
22,36,0
23,40,0
24,41,0
25,41,0
26,44,0
27,48,0
28,52,0
29,52,0
30,52,0
31,55,0
32,56,0
33,56,0
34,57,0
35,57,0
36,58,0
37,59,0
38,61,0
39,62,0
40,64,0
41,64,0
42,64,0
43,64,0
44,65,0
45,66,0
46,72,0
47,76,0
48,82,0
49,83,0
50,84,0
51,85,0
52,86,0
53,92,0
54,93,0
55,94,0
56,94,0
57,97,0
58,99,0
59,99,0
60,100,0
61,101,0
62,102,0
63,106,0
64,112,0
65,118,0
66,120,0
67,121,0
68,121,0
69,125,0
70,128,0
71,129,0
72,130,0
73,130,0
74,130,0
75,132,0
76,136,0
77,137,0
78,138,0
79,140,0
80,141,0
81,147,0
82,153,0
83,153,0
84,154,0
85,156,0
86,157,0
87,158,0
88,159,0
89,160,0
90,160,0
91,160,1
92,160,1
93,160,1
94,160,2
95,161,2
96,161,2
97,161,3
98,161,3
99,161,3
100,164,3
101,164,3
102,165,3
103,169,3
104,170,3
105,171,3
106,173,3
107,173,4
108,175,4
109,175,5
110,176,5
111,182,5
112,182,5
113,186,5
114,187,5
115,188,5
116,192,5
117,198,5
118,199,5
119,199,6
120,201,6
