ballCount,runs,wickets
0,0,0
1,0,0
2,1,0
3,1,0
4,2,0
5,3,0
6,7,0
7,11,0
8,12,0
9,12,1
10,12,1
11,13,1
12,13,1
13,13,1
14,13,1
15,22,1
16,23,1
17,25,1
18,31,1
19,31,1
20,31,1
21,33,1
22,37,1
23,37,1
24,38,1
25,42,1
26,42,2
27,43,2
28,43,2
29,43,2
30,43,2
31,43,2
32,47,2
33,48,2
34,50,2
35,50,3
36,51,3
37,51,3
38,52,3
39,53,3
40,59,3
41,65,3
42,66,3
43,67,3
44,67,3
45,68,3
46,68,3
47,68,3
48,70,3
49,70,3
50,70,3
51,76,3
52,76,3
53,77,3
54,78,3
55,79,3
56,79,4
57,85,4
58,86,4
59,87,4
60,87,4
61,88,4
62,89,4
63,90,4
64,91,4
65,92,4
66,92,4
67,92,4
68,92,4
69,93,4
70,94,4
71,95,4
72,96,4
73,96,4
74,97,4
75,103,4
76,104,4
77,106,4
78,107,4
79,108,4
80,109,4
81,109,5
82,109,5
83,111,5
84,111,5
85,112,5
86,114,5
87,115,5
88,121,5
89,121,5
90,122,5
91,122,5
92,126,5
93,132,5
94,133,5
95,134,5
96,135,5
97,136,5
98,136,5
99,137,5
100,143,5
101,149,5
102,149,6
103,150,6
104,152,6
105,153,6
106,155,6
107,155,6
108,159,6
109,163,6
110,165,6
111,166,6
112,177,6
113,181,6
114,181,7
115,182,7
116,182,7
117,183,7
118,183,8
119,184,8
120,184,8
