ballCount,runs,wickets
0,0,0
1,0,0
2,0,1
3,0,1
4,0,1
5,0,2
6,0,2
7,0,2
8,0,3
9,0,3
10,1,3
11,5,3
12,6,3
13,7,3
14,7,3
15,7,3
16,11,3
17,15,3
18,15,3
19,15,3
20,15,3
21,16,3
22,20,3
23,20,4
24,20,4
25,20,4
26,20,4
27,20,4
28,25,4
29,25,4
30,25,4
31,25,4
32,25,4
33,25,4
34,26,4
35,28,4
36,32,4
37,32,4
38,33,4
39,33,4
40,34,4
41,35,4
42,36,4
43,38,4
44,40,4
45,40,4
46,41,4
47,41,5
48,42,5
49,43,5
50,47,5
51,53,5
52,54,5
53,55,5
54,61,5
55,61,5
56,62,5
57,63,5
58,64,5
59,64,5
60,65,5
61,66,5
62,67,5
63,68,5
64,68,5
65,68,5
66,68,5
67,68,5
68,68,5
69,72,5
70,73,5
71,74,5
72,75,5
73,81,5
74,85,5
75,86,5
76,90,5
77,91,5
78,91,5
79,95,5
80,96,5
81,96,5
82,97,5
83,97,5
84,97,5
85,98,5
86,104,5
87,104,5
88,110,5
89,111,5
90,112,5
91,112,6
92,112,6
93,112,7
94,112,7
95,112,7
96,112,7
97,113,7
98,113,7
99,114,7
100,115,7
101,115,7
102,115,7
103,115,7
104,115,7
105,116,7
106,117,7
107,117,7
108,118,7
109,118,7
110,124,7
111,126,7
112,127,7
113,128,7
114,129,7
115,131,7
116,136,7
117,140,7
118,141,7
119,141,8
120,143,8
