ballCount,runs,wickets
0,0,0
1,1,0
2,1,0
3,3,0
4,7,0
5,7,0
6,7,0
7,7,0
8,7,0
9,7,0
10,7,0
11,7,0
12,7,0
13,8,0
14,8,0
15,12,0
16,12,1
17,12,1
18,13,1
19,13,1
20,14,1
21,14,2
22,15,2
23,15,2
24,15,2
25,15,2
26,15,2
27,15,2
28,15,2
29,19,2
30,19,2
31,19,2
32,19,2
33,23,2
34,23,2
35,24,2
36,25,2
37,27,2
38,29,2
39,30,2
40,33,2
41,37,2
42,38,2
43,40,2
44,40,2
45,41,2
46,42,2
47,43,2
48,45,2
49,45,2
50,45,2
51,45,2
52,46,2
53,48,2
54,49,2
55,50,2
56,56,2
57,57,2
58,58,2
59,59,2
60,60,2
61,61,2
62,62,2
63,63,2
64,63,3
65,64,3
66,64,3
67,64,3
68,68,3
69,68,3
70,68,3
71,68,3
72,68,3
73,69,3
74,70,3
75,70,3
76,72,3
77,73,3
78,75,3
79,76,3
80,80,3
81,82,3
82,83,3
83,85,3
84,91,3
85,93,3
86,93,3
87,97,3
88,99,3
89,100,3
90,101,3
91,103,3
92,107,3
93,107,3
94,111,3
95,111,3
96,115,3
97,116,3
98,120,3
99,126,3
100,130,3
101,131,3
102,133,3
103,135,3
104,139,3
105,143,3
106,144,3
107,145,4
108,146,4
109,150,4
110,150,5
111,154,5
112,155,5
113,155,5
114,155,5
115,156,5
116,160,5
117,161,5
118,162,5
119,163,5
120,164,6
