ballCount,runs,wickets
0,0,0
1,0,0
2,0,0
3,4,0
4,8,0
5,8,0
6,9,0
7,9,0
8,10,0
9,10,0
10,11,0
11,11,0
12,11,0
13,11,0
14,11,0
15,12,0
16,13,0
17,14,0
18,15,0
19,19,0
20,19,0
21,19,0
22,23,0
23,26,0
24,27,0
25,27,0
26,29,0
27,30,0
28,30,0
29,30,0
30,30,0
31,31,0
32,33,0
33,34,0
34,35,0
35,35,0
36,36,0
37,37,0
38,38,0
39,39,0
40,43,0
41,45,0
42,49,0
43,55,0
44,56,0
45,57,0
46,61,0
47,62,0
48,62,0
49,63,0
50,67,0
51,67,0
52,71,0
53,73,0
54,73,0
55,75,0
56,76,0
57,77,0
58,81,0
59,82,0
60,88,0
61,89,0
62,90,0
63,94,0
64,94,1
65,94,1
66,94,1
67,95,1
68,96,1
69,98,1
70,102,1
71,102,1
72,102,1
73,103,1
74,103,2
75,103,2
76,103,2
77,104,2
78,105,2
79,109,2
80,110,2
81,111,2
82,111,2
83,112,2
84,113,2
85,114,2
86,115,2
87,116,2
88,120,2
89,121,2
90,124,2
91,128,2
92,129,2
93,131,2
94,132,2
95,133,2
96,134,2
97,135,2
98,136,2
99,138,2
100,142,2
101,144,2
102,146,2
103,146,2
104,151,2
105,152,2
106,153,2
107,157,2
108,157,2
109,157,2
110,157,2
111,158,2
112,159,2
113,161,2
114,161,3
115,161,3
116,165,3
117,166,3
118,170,3
119,174,3
120,175,3
