ballCount,runs,wickets
0,0,0
1,1,0
2,1,0
3,1,0
4,3,0
5,7,0
6,11,0
7,11,0
8,11,0
9,12,0
10,12,0
11,12,0
12,12,0
13,12,0
14,16,0
15,17,0
16,21,0
17,22,0
18,28,0
19,29,0
20,35,0
21,37,0
22,38,0
23,39,0
24,43,0
25,43,0
26,43,0
27,43,0
28,44,0
29,44,0
30,48,0
31,48,0
32,52,0
33,52,0
34,52,1
35,54,1
36,54,1
37,54,1
38,60,1
39,60,2
40,60,2
41,61,2
42,61,2
43,65,2
44,67,2
45,68,2
46,69,2
47,70,2
48,74,2
49,75,2
50,76,2
51,77,2
52,78,2
53,84,2
54,85,2
55,91,2
56,92,2
57,93,2
58,93,2
59,94,2
60,98,2
61,99,2
62,101,2
63,102,2
64,106,2
65,110,2
66,111,2
67,112,2
68,114,2
69,115,2
70,116,3
71,117,3
72,118,3
73,119,3
74,121,3
75,122,3
76,126,3
77,126,4
78,126,4
79,126,4
80,127,4
81,128,4
82,128,5
83,129,5
84,130,5
85,131,5
86,132,5
87,132,5
88,132,5
89,133,5
90,139,5
91,139,5
92,145,5
93,146,5
94,146,5
95,150,5
96,151,5
97,152,5
98,153,5
99,153,5
100,154,5
101,154,6
102,154,6
103,156,6
104,156,6
105,156,7
106,156,8
107,156,8
108,156,8
109,157,8
110,157,8
111,158,8
112,164,8
113,164,9
114,165,9
115,165,9
116,166,9
117,172,9
118,172,10
