ballCount,runs,wickets
0,0,0
1,6,0
2,7,0
3,7,0
4,8,0
5,9,0
6,10,0
7,11,0
8,11,0
9,12,0
10,12,0
11,12,1
12,12,1
13,14,1
14,14,1
15,15,1
16,16,1
17,17,1
18,18,1
19,19,1
20,23,1
21,24,1
22,28,1
23,28,1
24,28,1
25,28,1
26,28,1
27,28,1
28,29,1
29,30,1
30,31,1
31,31,1
32,32,1
33,36,1
34,38,1
35,39,1
36,39,1
37,40,1
38,42,1
39,43,1
40,43,1
41,49,1
42,55,1
43,56,1
44,58,1
45,59,1
46,63,1
47,64,1
48,64,1
49,65,1
50,66,1
51,67,1
52,68,1
53,69,1
54,73,1
55,74,1
56,76,1
57,77,1
58,77,1
59,79,1
60,80,1
61,81,1
62,82,1
63,83,1
64,89,1
65,89,1
66,91,1
67,92,1
68,93,1
69,94,1
70,95,1
71,96,1
72,98,1
73,99,1
74,100,1
75,101,1
76,105,1
77,108,1
78,108,1
79,112,1
80,113,1
81,119,1
82,121,1
83,127,1
84,127,1
85,128,1
86,132,1
87,133,1
88,133,1
89,134,1
90,135,1
91,137,1
92,141,1
93,142,1
94,143,1
95,147,1
96,148,1
97,148,2
98,152,2
99,152,2
100,153,2
101,154,2
102,158,2
103,159,2
104,161,2
105,162,2
106,163,2
107,169,2
108,170,2
109,170,3
110,170,4
111,171,4
112,172,4
113,173,4
114,174,4
115,175,4
116,181,4
117,182,4
118,186,4
119,190,4
120,191,4
