ballCount,runs,wickets
0,0,0
1,1,0
2,1,0
3,2,0
4,2,0
5,2,0
6,2,1
7,2,1
8,2,1
9,2,1
10,3,1
11,7,1
12,7,1
13,7,1
14,11,1
15,12,1
16,12,1
17,12,1
18,18,1
19,18,1
20,18,1
21,18,2
22,19,2
23,19,2
24,19,2
25,19,2
26,19,2
27,20,2
28,21,2
29,22,2
30,22,3
31,23,3
32,23,3
33,23,3
34,23,3
35,23,3
36,23,3
37,24,3
38,24,3
39,24,3
40,26,3
41,27,3
42,31,3
43,31,3
44,31,3
45,31,3
46,33,3
47,33,3
48,34,3
49,34,3
50,34,3
51,35,3
52,37,3
53,43,3
54,47,3
55,48,3
56,49,3
57,51,3
58,52,3
59,53,3
60,53,3
61,55,3
62,56,3
63,56,3
64,57,3
65,58,3
66,59,3
67,60,3
68,61,3
69,62,3
70,63,3
71,64,3
72,65,3
73,65,3
74,66,3
75,67,3
76,67,3
77,67,3
78,68,3
79,68,4
80,68,4
81,69,4
82,69,4
83,69,4
84,70,4
85,70,4
86,70,4
87,70,4
88,70,4
89,71,4
90,71,4
91,71,4
92,72,4
93,78,4
94,79,4
95,79,4
96,80,4
97,81,4
98,81,4
99,87,4
100,88,4
101,89,4
102,96,4
103,102,4
104,106,4
105,107,4
106,109,4
107,115,4
108,115,4
109,116,4
110,120,4
111,126,4
112,132,4
113,133,4
114,134,4
115,135,4
116,135,4
117,136,4
118,136,4
119,142,4
120,148,4
