ballCount,runs,wickets
0,0,0
1,1,0
2,5,0
3,5,0
4,6,0
5,7,0
6,11,0
7,11,0
8,11,0
9,11,0
10,11,0
11,11,0
12,12,0
13,14,0
14,15,0
15,16,0
16,18,0
17,24,0
18,24,0
19,24,0
20,25,0
21,25,0
22,29,0
23,35,0
24,35,0
25,35,0
26,39,0
27,45,0
28,46,0
29,46,0
30,46,0
31,47,0
32,47,0
33,51,0
34,55,0
35,55,0
36,55,1
37,56,1
38,58,1
39,59,1
40,64,1
41,65,1
42,66,1
43,66,1
44,68,1
45,69,1
46,70,1
47,70,1
48,71,2
49,72,2
50,74,2
51,75,2
52,79,2
53,80,2
54,86,2
55,92,2
56,93,2
57,93,2
58,94,2
59,94,3
60,94,4
61,98,4
62,98,4
63,99,4
64,100,4
65,101,4
66,101,4
67,102,4
68,104,4
69,108,4
70,109,4
71,109,5
72,109,5
73,110,5
74,111,5
75,113,5
76,117,5
77,117,5
78,121,5
79,122,5
80,123,5
81,124,5
82,128,5
83,128,5
84,128,5
85,130,5
86,131,5
87,133,5
88,134,5
89,135,5
90,135,6
91,135,6
92,136,6
93,137,6
94,138,6
95,139,6
96,140,6
97,141,6
98,143,6
99,144,6
100,145,6
101,146,6
102,146,6
103,146,6
104,146,7
105,147,7
106,148,7
107,148,8
108,148,8
109,148,8
110,148,8
111,149,8
112,151,8
113,155,8
114,155,8
115,156,8
116,160,8
117,161,8
118,161,9
119,161,10
