ballCount,runs,wickets
0,0,0
1,0,1
2,0,1
3,0,1
4,0,1
5,4,1
6,4,1
7,5,1
8,5,1
9,9,1
10,9,1
11,10,1
12,11,1
13,12,1
14,13,1
15,19,1
16,19,1
17,19,1
18,19,1
19,19,1
20,19,1
21,19,2
22,19,2
23,23,2
24,23,2
25,23,2
26,24,2
27,24,3
28,25,3
29,25,3
30,29,3
31,31,3
32,31,4
33,32,4
34,32,4
35,32,5
36,32,5
37,32,5
38,32,5
39,32,5
40,32,5
41,33,5
42,34,5
43,38,5
44,38,5
45,38,5
46,39,5
47,39,5
48,39,5
49,41,5
50,47,5
51,48,5
52,49,5
53,50,5
54,50,5
55,51,5
56,51,6
57,52,6
58,53,6
59,53,6
60,55,6
61,56,6
62,57,6
63,58,6
64,58,6
65,58,6
66,59,6
67,60,6
68,62,6
69,62,7
70,63,7
71,64,7
72,64,7
73,64,7
74,65,7
75,66,7
76,67,7
77,68,7
78,69,7
79,69,7
80,69,7
81,69,7
82,69,8
83,69,8
84,69,8
85,69,8
86,69,8
87,69,8
88,70,8
89,70,8
90,71,8
91,71,9
92,73,9
93,73,9
94,73,9
95,73,10
