ballCount,runs,wickets
0,0,0
1,0,0
2,2,0
3,6,0
4,7,0
5,7,0
6,11,0
7,11,0
8,11,0
9,12,0
10,18,0
11,19,0
12,20,0
13,21,0
14,21,0
15,27,0
16,28,0
17,29,0
18,33,0
19,33,0
20,34,0
21,34,0
22,34,0
23,35,0
24,35,0
25,39,0
26,43,0
27,44,0
28,44,0
29,48,0
30,48,0
31,49,0
32,50,0
33,51,0
34,57,0
35,61,0
36,61,0
37,62,0
38,63,0
39,63,0
40,65,0
41,71,0
42,73,0
43,73,0
44,74,0
45,75,0
46,75,0
47,76,0
48,76,0
49,76,0
50,82,0
51,83,0
52,83,0
53,89,0
54,93,0
55,94,0
56,98,0
57,100,0
58,104,0
59,105,0
60,105,0
61,106,0
62,106,0
63,107,0
64,111,0
65,111,1
66,111,1
67,115,1
68,115,1
69,116,1
70,117,1
71,117,1
72,118,1
73,118,1
74,119,1
75,120,1
76,120,2
77,120,2
78,120,3
79,120,4
80,121,4
81,123,4
82,123,4
83,123,5
84,123,5
85,123,5
86,124,5
87,124,5
88,124,5
89,125,5
90,126,5
91,130,5
92,131,5
93,132,5
94,133,5
95,133,5
96,134,5
97,138,5
98,139,5
99,141,5
100,142,5
101,142,6
102,142,7
103,143,7
104,144,7
105,149,7
106,150,7
107,150,7
108,150,7
109,151,7
110,152,7
111,153,7
112,153,7
113,153,8
114,154,8
115,154,9
116,154,10
