ballCount,runs,wickets
0,0,0
1,0,0
2,1,0
3,2,0
4,6,0
5,6,0
6,10,0
7,11,0
8,11,0
9,17,0
10,21,0
11,21,0
12,25,0
13,26,0
14,26,1
15,27,1
16,27,1
17,28,1
18,28,1
19,32,1
20,32,1
21,36,1
22,37,1
23,37,2
24,37,2
25,37,2
26,37,2
27,37,2
28,41,2
29,42,2
30,42,3
31,46,3
32,46,3
33,52,3
34,56,3
35,58,3
36,59,3
37,63,3
38,64,3
39,65,3
40,65,3
41,66,3
42,67,3
43,68,3
44,69,3
45,70,3
46,70,3
47,70,3
48,70,3
49,71,3
50,72,3
51,73,3
52,73,3
53,74,3
54,75,3
55,75,3
56,75,3
57,75,3
58,76,3
59,76,3
60,76,3
61,80,3
62,84,3
63,85,3
64,86,3
65,87,3
66,88,3
67,92,3
68,93,3
69,93,3
70,94,3
71,95,3
72,96,3
73,102,3
74,103,3
75,107,3
76,111,3
77,115,3
78,115,3
79,115,4
80,115,4
81,116,4
82,116,4
83,117,4
84,121,4
85,122,4
86,126,4
87,132,4
88,136,4
89,138,4
90,138,5
91,142,5
92,143,5
93,144,5
94,144,6
95,145,6
96,146,6
97,146,6
98,147,6
99,151,6
100,155,6
101,157,6
102,158,6
103,160,6
104,161,6
105,162,6
106,162,7
107,166,7
108,167,7
109,167,7
110,168,7
111,169,7
112,173,7
113,174,7
114,175,7
115,175,7
116,175,8
117,176,8
118,180,8
119,181,8
120,181,9
