ballCount,runs,wickets
0,0,0
1,0,1
2,4,1
3,4,1
4,4,1
5,4,1
6,6,1
7,10,1
8,11,1
9,11,1
10,15,1
11,15,1
12,15,1
13,15,1
14,16,1
15,16,1
16,16,1
17,16,2
18,17,2
19,19,2
20,19,2
21,19,2
22,20,2
23,21,2
24,22,2
25,28,2
26,29,2
27,29,2
28,31,2
29,31,2
30,32,2
31,35,2
32,35,2
33,36,2
34,40,2
35,47,2
36,51,2
37,52,2
38,52,2
39,53,2
40,53,2
41,53,2
42,53,2
43,54,2
44,55,2
45,56,2
46,56,2
47,56,2
48,57,2
49,57,3
50,57,3
51,58,3
52,58,3
53,61,3
54,61,3
55,62,3
56,62,3
57,62,3
58,62,4
59,62,4
60,62,5
61,62,5
62,63,5
63,63,5
64,63,5
65,63,5
66,63,5
67,64,5
68,65,5
69,66,5
70,67,5
71,67,5
72,67,5
73,68,5
74,69,5
75,71,5
76,72,5
77,76,5
78,80,5
79,80,5
80,81,5
81,82,5
82,82,6
83,82,6
84,84,6
85,90,6
86,92,6
87,98,6
88,102,6
89,102,6
90,104,6
91,105,6
92,109,6
93,109,6
94,115,6
95,121,6
96,125,6
97,127,6
98,127,7
99,131,7
100,132,7
101,132,7
102,132,7
103,138,7
104,140,7
105,142,7
106,143,7
107,143,7
108,144,7
109,144,8
110,145,8
111,145,9
112,147,9
113,148,9
114,149,9
115,151,9
116,153,9
117,154,9
118,154,10
