ballCount,runs,wickets
0,0,0
1,0,0
2,4,0
3,4,0
4,4,0
5,8,0
6,12,0
7,13,0
8,17,0
9,17,0
10,21,0
11,25,0
12,29,0
13,30,0
14,30,0
15,34,0
16,38,0
17,44,0
18,44,0
19,45,0
20,45,1
21,45,1
22,45,1
23,46,1
24,47,1
25,51,1
26,51,1
27,52,1
28,56,1
29,56,1
30,57,1
31,58,1
32,59,1
33,60,1
34,64,1
35,64,1
36,65,1
37,66,1
38,67,1
39,68,1
40,69,1
41,70,1
42,71,1
43,72,1
44,73,1
45,74,1
46,75,1
47,77,1
48,77,1
49,78,1
50,79,1
51,85,1
52,86,1
53,87,1
54,88,1
55,88,1
56,92,1
57,93,1
58,94,1
59,95,1
60,96,1
61,102,1
62,103,1
63,104,1
64,108,1
65,109,1
66,109,1
67,113,1
68,114,1
69,114,2
70,114,2
71,114,2
72,116,2
73,118,2
74,119,2
75,119,2
76,120,2
77,121,2
78,122,2
79,124,2
80,125,2
81,129,2
82,130,2
83,131,2
84,132,2
85,132,2
86,132,2
87,133,2
88,137,2
89,141,2
90,141,2
91,141,2
92,142,2
93,146,2
94,146,2
95,147,2
96,149,2
97,149,2
98,151,2
99,152,2
100,153,2
101,154,2
102,154,2
103,158,2
104,164,2
105,164,2
106,165,2
107,167,2
108,168,2
109,169,2
110,169,3
111,170,3
112,172,3
113,176,3
114,180,3
115,180,3
116,184,3
117,184,4
118,185,4
119,186,5
120,187,5
