ballCount,runs,wickets
0,0,0
1,0,0
2,1,0
3,5,0
4,5,0
5,9,0
6,9,0
7,9,0
8,11,0
9,15,0
10,15,0
11,21,0
12,25,0
13,25,0
14,26,0
15,30,0
16,30,0
17,34,0
18,40,0
19,41,0
20,42,0
21,42,1
22,46,1
23,52,1
24,56,1
25,57,1
26,58,1
27,58,1
28,59,1
29,61,1
30,62,1
31,63,1
32,65,1
33,66,1
34,70,1
35,71,1
36,72,1
37,73,1
38,73,2
39,74,2
40,75,2
41,75,2
42,79,2
43,81,2
44,81,3
45,82,3
46,83,3
47,83,3
48,83,3
49,87,3
50,93,3
51,94,3
52,94,3
53,95,3
54,96,3
55,97,3
56,98,3
57,98,3
58,99,3
59,99,3
60,99,3
61,100,3
62,101,3
63,105,3
64,105,3
65,109,3
66,110,3
67,114,3
68,115,3
69,115,3
70,115,4
71,119,4
72,119,4
73,120,4
74,121,4
75,122,4
76,122,5
77,123,5
78,124,5
79,125,5
80,126,5
81,127,5
82,128,5
83,132,5
84,133,5
85,139,5
86,140,5
87,141,5
88,141,5
89,145,5
90,146,5
91,147,5
92,147,5
93,147,5
94,147,5
95,153,5
96,155,5
97,159,5
98,159,5
99,163,5
100,169,5
101,170,5
102,171,5
103,172,5
104,173,5
105,174,5
106,180,5
107,180,6
108,183,6
109,184,6
110,188,6
