ballCount,runs,wickets
0,0,0
1,1,0
2,2,0
3,8,0
4,8,0
5,8,0
6,8,0
7,8,0
8,8,0
9,9,0
10,9,0
11,9,0
12,9,0
13,15,0
14,19,0
15,20,0
16,20,0
17,24,0
18,28,0
19,32,0
20,33,0
21,34,0
22,34,0
23,34,1
24,34,1
25,34,1
26,35,1
27,36,1
28,38,1
29,40,1
30,46,1
31,50,1
32,51,1
33,51,1
34,52,1
35,56,1
36,57,1
37,61,1
38,62,1
39,63,1
40,64,1
41,65,1
42,66,1
43,70,1
44,70,1
45,71,1
46,72,1
47,73,1
48,73,1
49,74,1
50,75,1
51,77,1
52,78,1
53,79,1
54,80,1
55,81,1
56,82,1
57,83,1
58,83,1
59,85,1
60,86,1
61,87,1
62,88,1
63,89,1
64,93,1
65,94,1
66,95,1
67,96,1
68,96,1
69,97,1
70,97,1
71,98,1
72,99,1
73,100,1
74,104,1
75,105,1
76,109,1
77,110,1
78,111,1
79,112,1
80,114,1
81,118,1
82,119,1
83,120,1
84,121,1
85,122,1
86,124,1
87,125,1
88,125,1
89,126,1
90,127,1
91,128,1
92,130,1
93,131,1
94,133,1
95,139,1
96,145,1
97,145,2
98,146,2
99,148,2
100,149,2
101,149,3
102,149,3
103,150,3
104,151,3
105,155,3
106,159,3
107,163,3
108,164,3
109,166,3
110,167,3
111,167,4
112,168,4
113,169,4
114,170,4
115,171,4
116,171,4
117,172,5
118,178,5
119,179,5
120,183,5
