ballCount,runs,wickets
0,0,0
1,4,0
2,4,0
3,4,0
4,10,0
5,10,0
6,14,0
7,18,0
8,18,0
9,18,0
10,18,1
11,20,1
12,21,1
13,22,1
14,23,1
15,24,1
16,25,1
17,27,1
18,28,1
19,28,1
20,29,1
21,29,1
22,29,1
23,33,1
24,34,1
25,43,1
26,43,1
27,44,1
28,44,1
29,44,1
30,44,1
31,44,1
32,44,1
33,45,1
34,45,1
35,46,1
36,52,1
37,52,1
38,52,1
39,53,1
40,54,1
41,54,1
42,54,1
43,54,1
44,58,1
45,58,1
46,62,1
47,63,1
48,63,1
49,63,1
50,63,2
51,64,2
52,64,2
53,65,2
54,66,2
55,67,2
56,68,2
57,69,2
58,70,2
59,76,2
60,82,2
61,83,2
62,83,2
63,89,2
64,90,2
65,94,2
66,96,2
67,96,2
68,100,2
69,106,2
70,106,2
71,106,2
72,106,2
73,107,2
74,108,2
75,108,2
76,114,2
77,115,2
78,116,2
79,117,2
80,118,2
81,119,2
82,120,2
83,120,2
84,121,2
85,127,2
86,127,3
87,127,4
88,131,4
89,132,4
90,132,4
91,132,4
92,133,4
93,134,4
94,135,4
95,136,4
96,137,4
97,138,4
98,138,4
99,138,4
100,140,4
101,141,4
102,142,4
103,146,4
104,147,4
105,148,4
106,152,4
107,153,4
108,154,4
109,154,5
110,154,5
111,158,5
112,158,5
113,159,5
114,160,5
115,166,5
116,170,5
117,176,5
118,176,5
119,176,6
120,176,7
