ballCount,runs,wickets
0,0,0
1,4,0
2,4,0
3,4,0
4,8,0
5,9,0
6,9,0
7,9,0
8,9,0
9,9,0
10,9,0
11,9,0
12,9,0
13,9,0
14,15,0
15,16,0
16,16,0
17,18,0
18,18,1
19,18,1
20,18,1
21,19,1
22,21,1
23,22,1
24,23,1
25,23,1
26,24,1
27,24,1
28,24,1
29,26,1
30,26,1
31,27,1
32,28,1
33,32,1
34,38,1
35,38,1
36,42,1
37,42,1
38,42,1
39,42,1
40,48,1
41,50,1
42,51,1
43,51,1
44,55,1
45,56,1
46,57,1
47,58,1
48,58,1
49,62,1
50,62,1
51,62,1
52,62,2
53,62,2
54,62,2
55,63,2
56,64,2
57,64,2
58,64,2
59,65,2
60,71,2
61,72,2
62,73,2
63,77,2
64,78,2
65,78,2
66,78,2
67,78,3
68,79,3
69,79,3
70,80,3
71,80,3
72,80,3
73,80,3
74,80,4
75,80,4
76,80,4
77,81,4
78,82,4
79,84,4
80,85,4
81,85,4
82,86,4
83,86,4
84,86,4
85,87,4
86,88,4
87,88,4
88,88,4
89,88,4
90,89,4
91,89,4
92,95,4
93,96,4
94,96,4
95,100,4
96,100,4
97,101,4
98,102,4
99,103,4
100,104,4
101,105,4
102,106,4
103,107,4
104,113,4
105,120,4
106,126,4
107,127,4
108,128,4
