ballCount,runs,wickets
0,0,0
1,0,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,0
7,2,0
8,6,0
9,7,0
10,7,0
11,8,0
12,8,0
13,9,0
14,10,0
15,11,0
16,15,0
17,21,0
18,22,0
19,23,0
20,23,0
21,24,0
22,28,0
23,28,0
24,33,0
25,34,0
26,34,0
27,38,0
28,39,0
29,39,0
30,43,0
31,44,0
32,45,0
33,49,0
34,49,1
35,51,1
36,52,1
37,52,1
38,52,1
39,53,1
40,53,1
41,53,2
42,54,2
43,54,2
44,55,2
45,55,2
46,61,2
47,62,2
48,63,2
49,64,2
50,64,2
51,65,2
52,66,2
53,67,2
54,68,2
55,69,2
56,70,2
57,70,2
58,70,2
59,72,2
60,76,2
61,82,2
62,83,2
63,83,2
64,84,2
65,85,2
66,86,2
67,86,2
68,90,2
69,96,2
70,97,2
71,98,2
72,101,2
73,102,2
74,102,3
75,106,3
76,107,3
77,108,3
78,112,3
79,114,3
80,114,3
81,120,3
82,121,3
83,121,3
84,125,3
85,125,3
86,125,3
87,126,3
88,127,3
89,128,3
90,129,3
91,137,3
92,137,3
93,138,3
94,140,3
95,141,3
96,142,3
97,142,3
98,148,3
99,149,3
100,150,3
101,151,3
102,157,3
103,157,3
104,159,3
105,160,3
106,161,3
107,167,3
108,173,3
109,175,3
110,175,4
111,176,4
112,182,4
113,186,4
114,190,4
115,192,4
116,198,4
117,202,4
118,210,4
119,216,4
120,217,4
