ballCount,runs,wickets
0,0,0
1,1,0
2,1,0
3,2,0
4,2,0
5,2,0
6,2,0
7,6,0
8,7,0
9,8,0
10,8,0
11,8,0
12,8,0
13,12,0
14,12,0
15,12,0
16,12,0
17,12,1
18,12,1
19,12,1
20,12,1
21,16,1
22,17,1
23,17,1
24,17,2
25,18,2
26,18,2
27,18,2
28,18,2
29,20,2
30,20,2
31,21,2
32,21,3
33,22,3
34,22,3
35,22,3
36,22,3
37,23,3
38,24,3
39,25,3
40,25,3
41,26,3
42,26,3
43,26,3
44,27,3
45,28,3
46,32,3
47,36,3
48,38,3
49,42,3
50,42,3
51,42,3
52,42,3
53,46,3
54,50,3
55,50,3
56,50,3
57,50,3
58,50,3
59,51,3
60,52,3
61,53,3
62,53,3
63,54,3
64,54,3
65,54,3
66,55,3
67,56,3
68,57,3
69,61,3
70,61,3
71,61,4
72,62,4
73,62,4
74,68,4
75,69,4
76,70,4
77,71,4
78,73,4
79,73,5
80,73,5
81,74,5
82,75,5
83,75,5
84,75,5
85,76,5
86,76,5
87,76,5
88,77,5
89,77,6
90,77,6
91,78,6
92,78,7
93,79,7
94,79,7
95,80,7
96,80,8
97,80,8
98,80,8
99,80,8
100,80,8
101,80,8
102,80,8
103,81,8
104,81,8
105,81,8
106,81,9
107,85,9
108,85,9
109,85,9
110,86,9
111,86,9
112,87,9
113,87,10
