ballCount,runs,wickets
0,0,0
1,4,0
2,4,1
3,4,1
4,8,1
5,12,1
6,12,1
7,12,1
8,12,1
9,13,1
10,13,1
11,14,1
12,14,1
13,14,1
14,14,1
15,20,1
16,24,1
17,24,1
18,25,1
19,25,1
20,25,1
21,26,1
22,26,1
23,32,1
24,32,2
25,32,2
26,32,2
27,33,2
28,39,2
29,39,2
30,39,2
31,43,2
32,43,2
33,47,2
34,47,2
35,47,2
36,47,2
37,47,2
38,48,2
39,49,2
40,49,3
41,50,3
42,51,3
43,51,3
44,52,3
45,53,3
46,54,3
47,54,3
48,54,4
49,55,4
50,55,4
51,56,4
52,62,4
53,63,4
54,67,4
55,67,5
56,67,6
57,68,6
58,68,6
59,68,6
60,72,6
61,76,6
62,76,7
63,76,7
64,76,7
65,77,7
66,77,7
67,77,7
68,77,7
69,78,7
70,78,7
71,82,7
72,82,7
73,84,7
74,84,7
75,85,7
76,85,7
77,86,7
78,87,7
79,88,7
80,88,7
81,89,7
82,93,7
83,93,8
84,94,8
85,95,8
86,95,8
87,95,8
88,95,8
89,95,8
90,95,8
91,96,8
92,96,8
93,98,8
94,98,8
95,99,8
96,103,8
97,103,8
98,104,8
99,105,8
100,106,8
101,106,9
102,106,9
103,107,9
104,108,9
105,108,9
106,108,9
107,108,9
108,108,9
109,108,10
