ballCount,runs,wickets
0,0,0
1,1,0
2,2,0
3,2,0
4,3,0
5,3,0
6,4,0
7,4,0
8,4,0
9,4,0
10,9,0
11,10,0
12,14,0
13,14,0
14,15,0
15,15,1
16,19,1
17,20,1
18,20,1
19,21,1
20,22,1
21,22,1
22,23,1
23,24,1
24,25,1
25,27,1
26,28,1
27,32,1
28,34,1
29,35,1
30,36,1
31,37,1
32,38,1
33,38,1
34,38,1
35,38,2
36,38,2
37,39,2
38,39,2
39,40,2
40,40,2
41,41,2
42,42,2
43,43,2
44,43,2
45,44,2
46,44,2
47,45,2
48,47,2
49,48,2
50,48,3
51,50,3
52,50,3
53,50,3
54,50,3
55,51,3
56,55,3
57,59,3
58,59,3
59,60,3
60,61,3
61,61,3
62,65,3
63,65,3
64,66,3
65,67,3
66,68,3
67,72,3
68,72,3
69,73,3
70,74,3
71,74,3
72,76,3
73,77,3
74,78,3
75,78,3
76,79,3
77,79,3
78,80,3
79,80,3
80,81,3
81,81,3
82,85,3
83,87,3
84,94,3
85,95,3
86,101,3
87,102,3
88,103,3
89,104,3
90,105,3
91,105,3
92,106,3
93,110,3
94,111,3
95,112,3
96,112,4
97,113,4
98,117,4
99,117,4
100,121,4
101,122,4
102,123,4
103,124,4
104,124,5
105,125,5
106,129,5
107,133,5
108,134,5
109,134,6
110,135,6
111,141,6
112,141,6
113,143,6
114,143,7
115,143,7
116,144,8
117,145,8
118,145,8
119,146,9
120,146,10
