ballCount,runs,wickets
0,0,0
1,4,0
2,5,0
3,6,0
4,7,0
5,8,0
6,9,0
7,9,0
8,13,0
9,17,0
10,17,0
11,17,0
12,17,1
13,17,1
14,18,1
15,22,1
16,23,1
17,25,1
18,31,1
19,31,1
20,32,1
21,33,1
22,37,1
23,38,1
24,39,1
25,39,2
26,43,2
27,44,2
28,44,2
29,44,2
30,46,2
31,47,2
32,51,2
33,52,2
34,52,2
35,52,2
36,53,2
37,54,2
38,56,2
39,56,2
40,56,3
41,57,3
42,58,3
43,59,3
44,60,3
45,61,3
46,65,3
47,67,3
48,68,3
49,69,3
50,70,3
51,74,3
52,75,3
53,77,3
54,81,3
55,82,3
56,82,3
57,82,3
58,83,3
59,84,3
60,85,3
61,86,3
62,87,3
63,88,3
64,92,3
65,93,3
66,94,3
67,95,3
68,96,3
69,98,3
70,98,3
71,99,3
72,101,3
73,102,3
74,103,3
75,104,3
76,105,3
77,106,3
78,107,3
79,107,3
80,113,3
81,113,3
82,113,4
83,113,4
84,113,4
85,113,4
86,113,4
87,119,4
88,120,4
89,121,4
90,122,4
91,123,4
92,123,4
93,126,4
94,129,4
95,129,4
96,131,4
97,131,4
98,132,4
99,133,4
100,138,4
101,139,4
102,143,4
103,147,4
104,148,4
105,149,4
106,155,4
107,156,4
108,162,4
109,163,4
110,163,5
111,169,5
112,173,5
113,175,5
114,181,5
115,182,5
116,182,5
117,187,5
118,187,5
119,187,5
120,193,5
