ballCount,runs,wickets
0,0,0
1,1,0
2,1,0
3,7,0
4,7,0
5,8,0
6,8,0
7,8,0
8,8,0
9,8,0
10,8,0
11,9,0
12,10,0
13,10,0
14,14,0
15,14,0
16,15,0
17,16,0
18,18,0
19,19,0
20,20,0
21,20,0
22,24,0
23,24,0
24,24,0
25,26,0
26,26,1
27,32,1
28,33,1
29,33,1
30,39,1
31,40,1
32,41,1
33,41,1
34,41,1
35,45,1
36,51,1
37,55,1
38,55,1
39,55,1
40,57,1
41,58,1
42,60,1
43,61,1
44,62,1
45,62,1
46,63,1
47,63,1
48,63,1
49,70,1
50,71,1
51,75,1
52,76,1
53,76,1
54,77,1
55,78,1
56,79,1
57,80,1
58,84,1
59,90,1
60,91,1
61,95,1
62,95,1
63,96,1
64,97,1
65,97,1
66,97,1
67,97,1
68,97,2
69,97,2
70,97,2
71,98,2
72,99,2
73,99,2
74,100,2
75,100,2
76,100,2
77,100,2
78,100,2
79,100,2
80,102,2
81,103,2
82,104,2
83,105,2
84,106,2
85,107,2
86,107,2
87,108,2
88,112,2
89,116,2
90,117,2
91,117,2
92,121,2
93,128,2
94,129,2
95,130,2
96,131,2
97,133,2
98,137,2
99,137,2
100,141,2
101,142,2
102,143,2
103,143,3
104,144,3
105,144,4
106,145,4
107,146,4
108,147,4
109,149,4
110,155,4
111,156,4
112,157,4
113,158,4
114,158,4
115,159,4
116,160,4
117,161,4
118,161,5
119,163,5
120,169,5
