ballCount,runs,wickets
0,0,0
1,1,0
2,1,0
3,2,0
4,2,0
5,8,0
6,8,1
7,8,1
8,8,1
9,9,1
10,9,1
11,9,1
12,10,1
13,11,1
14,11,1
15,17,1
16,23,1
17,23,1
18,24,1
19,30,1
20,30,1
21,30,1
22,31,1
23,35,1
24,35,1
25,35,1
26,39,1
27,40,1
28,45,1
29,46,1
30,50,1
31,50,2
32,50,2
33,54,2
34,54,2
35,54,2
36,55,2
37,59,2
38,59,3
39,60,3
40,60,3
41,60,3
42,61,3
43,62,3
44,62,3
45,63,3
46,64,3
47,65,3
48,66,3
49,66,3
50,66,3
51,72,3
52,72,3
53,73,3
54,74,4
55,75,4
56,75,4
57,81,4
58,82,4
59,83,4
60,83,4
61,84,4
62,86,4
63,88,4
64,88,4
65,89,4
66,90,4
67,91,4
68,92,4
69,93,4
70,94,4
71,100,4
72,101,4
73,102,4
74,103,4
75,104,4
76,104,4
77,105,4
78,107,4
79,113,4
80,119,4
81,119,4
82,120,4
83,126,4
84,126,4
85,127,4
86,127,4
87,133,4
88,134,4
89,134,4
90,135,4
91,136,4
92,136,4
93,137,4
94,138,4
95,145,4
96,151,4
97,152,4
98,153,4
99,155,4
100,156,4
101,157,4
102,161,4
103,162,4
104,169,4
105,170,4
106,174,4
107,175,5
108,176,5
109,176,5
110,177,5
111,178,5
112,179,5
113,185,5
114,190,5
115,194,5
116,200,5
117,201,5
118,207,5
