ballCount,runs,wickets
0,0,0
1,0,1
2,0,2
3,1,2
4,2,2
5,3,2
6,3,2
7,3,2
8,7,2
9,8,2
10,8,2
11,14,2
12,15,2
13,15,2
14,19,2
15,19,2
16,20,2
17,20,2
18,21,2
19,25,2
20,25,2
21,26,2
22,30,2
23,39,2
24,40,2
25,46,2
26,46,2
27,46,2
28,46,2
29,55,2
30,56,2
31,60,2
32,60,2
33,60,2
34,60,2
35,60,2
36,60,2
37,61,2
38,62,2
39,62,2
40,63,2
41,63,2
42,63,2
43,63,2
44,69,2
45,70,2
46,71,2
47,72,2
48,76,2
49,77,2
50,79,2
51,79,2
52,85,2
53,85,2
54,85,2
55,85,2
56,89,2
57,93,2
58,93,2
59,94,2
60,95,2
61,95,2
62,95,2
63,101,2
64,107,2
65,108,2
66,108,2
67,108,2
68,108,3
69,108,3
70,110,3
71,114,3
72,114,3
73,114,3
74,114,3
75,116,3
76,116,3
77,117,3
78,118,3
79,119,3
80,120,3
81,126,3
82,127,3
83,128,3
84,128,3
85,134,3
86,138,3
87,138,3
88,139,3
89,139,3
90,143,3
91,147,3
92,147,3
93,148,4
94,152,4
95,153,4
96,153,4
97,159,4
98,160,4
99,161,4
100,161,4
101,164,4
102,166,4
103,168,4
104,169,4
105,175,4
106,176,4
107,176,4
108,177,4
109,178,5
110,178,5
111,184,5
112,190,5
113,191,5
114,192,5
115,193,5
116,197,5
117,203,5
118,207,5
119,207,6
120,213,6
