ballCount,runs,wickets
0,0,0
1,0,0
2,0,0
3,0,0
4,2,0
5,6,0
6,6,0
7,7,0
8,7,0
9,11,0
10,15,0
11,15,1
12,16,1
13,16,1
14,17,1
15,18,1
16,18,1
17,19,1
18,20,1
19,21,1
20,22,1
21,26,1
22,27,1
23,27,1
24,29,1
25,30,1
26,30,1
27,32,1
28,33,1
29,34,1
30,38,1
31,42,1
32,48,1
33,49,1
34,50,1
35,51,1
36,51,1
37,52,1
38,52,1
39,56,1
40,57,1
41,57,1
42,58,1
43,58,1
44,62,1
45,68,1
46,70,1
47,71,1
48,72,1
49,73,1
50,73,1
51,74,1
52,75,1
53,76,1
54,80,1
55,84,1
56,88,1
57,88,1
58,89,1
59,90,1
60,91,1
61,92,1
62,93,1
63,99,1
64,100,1
65,104,1
66,105,1
67,105,1
68,105,1
69,109,1
70,110,1
71,110,1
72,112,1
73,118,1
74,119,1
75,121,1
76,123,1
77,124,1
78,130,1
79,131,1
80,135,1
81,137,1
82,138,1
83,138,1
84,139,1
85,143,1
86,145,1
87,149,1
88,150,1
89,151,1
90,152,1
91,153,1
92,154,1
93,156,1
94,162,1
95,163,1
96,164,1
97,164,1
98,164,1
99,168,1
100,169,1
101,169,1
102,170,1
103,171,1
104,173,1
105,174,1
106,175,1
107,176,1
108,180,1
109,181,1
110,182,1
111,186,1
112,187,1
113,191,1
