ballCount,runs,wickets
0,0,0
1,0,0
2,0,0
3,1,0
4,2,0
5,3,0
6,7,0
7,8,0
8,9,1
9,9,1
10,13,1
11,17,1
12,17,1
13,17,1
14,18,1
15,19,1
16,19,1
17,20,1
18,26,1
19,27,1
20,27,1
21,27,1
22,27,1
23,28,1
24,29,1
25,29,1
26,33,1
27,33,1
28,34,1
29,36,1
30,37,1
31,37,1
32,43,1
33,43,1
34,43,1
35,43,1
36,47,1
37,47,2
38,48,2
39,50,2
40,51,2
41,51,2
42,51,2
43,55,2
44,56,2
45,56,3
46,56,3
47,56,3
48,57,3
49,58,3
50,59,3
51,59,3
52,59,3
53,60,3
54,61,3
55,65,3
56,66,3
57,67,3
58,68,3
59,68,3
60,68,3
61,69,3
62,70,3
63,70,3
64,71,3
65,73,3
66,73,4
67,73,4
68,74,4
69,74,4
70,75,4
71,76,4
72,80,4
73,81,4
74,82,4
75,83,4
76,84,4
77,84,5
78,85,5
79,85,6
80,85,6
81,85,6
82,86,6
83,86,6
84,87,6
85,87,7
86,88,7
87,88,7
88,88,7
89,88,7
90,89,7
91,89,8
92,90,8
93,90,8
94,90,8
95,91,8
96,92,8
97,92,8
98,94,8
99,94,8
100,98,8
101,98,8
102,99,8
103,103,8
104,104,8
105,105,8
106,106,8
107,107,8
108,112,8
109,112,8
110,118,8
111,122,8
112,122,8
113,123,8
114,123,8
115,123,8
116,123,8
117,125,8
118,125,8
119,126,8
120,127,9
