ballCount,runs,wickets
0,0,0
1,0,0
2,1,0
3,1,0
4,2,0
5,8,0
6,9,0
7,15,0
8,16,0
9,16,0
10,16,0
11,16,0
12,16,0
13,16,0
14,16,0
15,16,0
16,17,0
17,17,0
18,17,0
19,18,0
20,19,0
21,20,0
22,24,0
23,28,0
24,33,0
25,34,0
26,34,0
27,35,0
28,35,0
29,36,0
30,37,0
31,37,0
32,44,0
33,48,0
34,49,0
35,49,0
36,49,0
37,50,0
38,54,0
39,54,0
40,54,1
41,54,1
42,54,1
43,55,1
44,56,1
45,57,1
46,57,1
47,57,1
48,58,1
49,59,1
50,59,1
51,60,1
52,66,1
53,70,1
54,72,1
55,72,1
56,73,1
57,74,1
58,78,1
59,78,1
60,78,1
61,79,1
62,80,1
63,80,1
64,81,1
65,85,1
66,86,1
67,87,1
68,88,1
69,88,1
70,88,2
71,88,2
72,89,2
73,95,2
74,96,2
75,96,3
76,97,3
77,98,3
78,99,3
79,99,3
80,100,3
81,104,3
82,110,3
83,112,3
84,113,3
85,114,3
86,120,3
87,121,3
88,121,3
89,122,3
90,123,3
91,124,3
92,130,3
93,131,3
94,131,3
95,132,3
96,132,4
97,132,4
98,133,4
99,134,4
100,135,4
101,135,5
102,135,5
103,136,5
104,137,5
105,138,5
106,139,5
107,145,5
108,146,5
109,147,5
110,147,5
111,148,5
112,149,5
113,151,5
114,152,5
115,159,5
116,163,5
117,164,5
118,164,6
119,170,6
120,174,6
