ballCount,runs,wickets
0,0,0
1,0,0
2,2,0
3,2,0
4,2,0
5,2,0
6,2,1
7,2,1
8,6,1
9,6,1
10,6,1
11,10,1
12,11,1
13,11,1
14,11,1
15,11,1
16,15,1
17,15,1
18,16,1
19,20,1
20,20,1
21,21,1
22,22,1
23,24,1
24,26,1
25,27,1
26,27,1
27,28,1
28,32,1
29,32,1
30,32,2
31,32,2
32,33,2
33,33,2
34,35,2
35,36,2
36,37,2
37,38,2
38,39,2
39,40,2
40,40,2
41,44,2
42,46,2
43,47,2
44,48,2
45,49,2
46,50,2
47,51,2
48,51,2
49,52,2
50,53,2
51,54,2
52,55,2
53,57,2
54,58,2
55,58,2
56,59,2
57,60,2
58,61,2
59,65,2
60,66,2
61,68,2
62,69,2
63,69,3
64,73,3
65,77,3
66,81,3
67,81,3
68,82,3
69,82,3
70,82,3
71,82,3
72,83,3
73,83,3
74,83,4
75,83,4
76,89,4
77,90,4
78,90,4
79,91,4
80,97,4
81,98,4
82,98,4
83,99,4
84,100,4
85,100,5
86,101,5
87,102,5
88,102,6
89,102,6
90,102,7
91,104,7
92,105,7
93,106,7
94,107,7
95,107,7
96,107,7
97,107,7
98,107,7
99,108,7
100,110,7
101,111,7
102,112,8
103,112,8
104,113,9
105,113,10
