ballCount,runs,wickets
0,0,0
1,0,0
2,5,0
3,5,0
4,5,0
5,11,0
6,11,0
7,12,0
8,12,0
9,13,0
10,17,0
11,22,0
12,22,0
13,22,0
14,26,0
15,26,0
16,26,0
17,26,1
18,26,1
19,27,1
20,27,1
21,28,1
22,29,1
23,30,1
24,30,1
25,30,1
26,30,1
27,36,1
28,40,1
29,44,1
30,44,2
31,48,2
32,52,2
33,52,2
34,53,2
35,53,2
36,53,2
37,53,2
38,55,2
39,56,2
40,57,2
41,58,2
42,59,2
43,59,2
44,63,2
45,64,2
46,65,2
47,66,2
48,66,2
49,67,2
50,68,2
51,69,2
52,75,2
53,76,2
54,76,2
55,77,2
56,79,2
57,80,2
58,81,2
59,82,2
60,84,2
61,86,2
62,87,2
63,88,2
64,90,2
65,90,2
66,96,2
67,102,2
68,103,2
69,104,2
70,105,2
71,106,2
72,112,2
73,112,2
74,112,2
75,113,2
76,114,2
77,115,2
78,115,2
79,116,2
80,120,2
81,121,2
82,121,2
83,127,2
84,127,2
85,128,2
86,129,2
87,133,2
88,135,2
89,136,2
90,140,2
91,140,3
92,140,3
93,141,3
94,142,3
95,143,3
96,145,3
97,146,3
98,147,3
99,147,4
100,148,4
101,154,4
102,155,4
103,156,4
104,157,4
105,159,4
106,160,4
107,161,4
108,161,5
109,162,6
110,166,6
111,168,6
112,169,6
113,169,6
114,170,6
115,176,6
116,176,6
117,177,6
118,183,6
119,189,6
120,195,6
