ballCount,runs,wickets
0,0,0
1,1,0
2,2,0
3,2,1
4,2,1
5,6,1
6,7,1
7,7,1
8,8,1
9,8,1
10,14,1
11,14,1
12,14,1
13,16,1
14,17,1
15,17,1
16,17,1
17,18,1
18,19,1
19,24,1
20,25,1
21,26,1
22,26,1
23,27,1
24,28,1
25,29,1
26,35,1
27,36,1
28,38,1
29,38,1
30,38,1
31,39,1
32,40,1
33,41,1
34,42,1
35,43,1
36,44,1
37,44,2
38,44,2
39,48,2
40,48,2
41,49,2
42,51,2
43,51,2
44,51,2
45,51,2
46,51,2
47,52,2
48,53,2
49,54,2
50,54,2
51,55,2
52,55,2
53,57,2
54,58,2
55,59,2
56,63,2
57,63,2
58,63,2
59,65,2
60,66,2
61,67,2
62,68,2
63,69,2
64,70,2
65,74,2
66,75,2
67,77,2
68,81,2
69,82,2
70,84,2
71,88,2
72,89,2
73,93,2
74,93,2
75,95,2
76,96,2
77,96,2
78,98,2
79,102,2
80,106,2
81,107,2
82,108,2
83,109,2
84,109,3
85,115,3
86,116,3
87,116,3
88,120,3
89,120,3
90,120,3
91,120,3
92,121,3
93,122,3
94,128,3
95,130,3
96,136,3
97,138,3
98,139,3
99,140,3
100,142,3
101,143,3
102,145,3
103,145,4
104,146,4
105,150,4
106,151,4
107,155,4
108,155,4
109,156,4
110,157,4
111,158,4
112,159,4
113,161,4
114,167,4
115,168,4
116,168,5
117,169,5
118,170,5
119,170,6
120,171,6
