ballCount,runs,wickets
0,0,0
1,0,1
2,1,1
3,1,1
4,5,1
5,5,1
6,9,1
7,10,1
8,12,1
9,12,1
10,13,1
11,13,1
12,15,1
13,15,1
14,16,1
15,16,2
16,22,2
17,22,2
18,22,2
19,23,2
20,23,2
21,23,2
22,29,2
23,29,2
24,29,2
25,29,2
26,29,2
27,33,2
28,33,2
29,37,2
30,38,2
31,38,2
32,39,2
33,39,2
34,40,2
35,40,2
36,46,2
37,46,2
38,46,2
39,46,2
40,46,2
41,47,2
42,48,2
43,48,2
44,49,2
45,50,2
46,50,2
47,56,2
48,57,2
49,58,2
50,59,2
51,60,2
52,65,2
53,66,2
54,66,3
55,67,3
56,67,3
57,67,3
58,67,3
59,67,3
60,68,3
61,74,3
62,74,3
63,76,3
64,77,3
65,77,3
66,77,3
67,78,3
68,78,3
69,78,3
70,78,3
71,79,3
72,79,3
73,85,3
74,86,3
75,86,3
76,88,3
77,88,4
78,88,4
79,89,4
80,90,4
81,92,4
82,96,4
83,98,4
84,98,4
85,99,4
86,100,4
87,101,4
88,102,4
89,102,5
90,103,5
91,104,5
92,104,5
93,104,5
94,106,6
95,106,6
96,108,6
97,110,6
98,110,6
99,111,6
100,112,6
101,113,6
102,114,6
103,115,6
104,121,6
105,122,6
106,126,6
107,127,6
108,128,6
109,128,6
110,132,6
111,133,6
112,134,6
113,138,6
114,139,6
115,139,7
116,140,7
117,146,7
118,150,7
119,152,7
120,156,7
