ballCount,runs,wickets
0,0,0
1,1,0
2,2,0
3,2,0
4,3,0
5,5,0
6,5,0
7,11,0
8,11,0
9,11,0
10,11,1
11,15,1
12,19,1
13,19,1
14,19,1
15,23,1
16,24,1
17,25,1
18,25,1
19,25,1
20,25,1
21,29,1
22,33,1
23,33,1
24,33,2
25,33,3
26,33,3
27,33,3
28,33,3
29,33,3
30,33,3
31,37,3
32,37,3
33,43,3
34,43,3
35,43,3
36,43,3
37,44,3
38,45,3
39,47,3
40,48,3
41,48,3
42,49,3
43,49,3
44,55,3
45,61,3
46,62,3
47,63,3
48,65,3
49,65,3
50,65,3
51,66,3
52,67,3
53,67,3
54,67,3
55,68,3
56,68,3
57,68,4
58,68,4
59,68,4
60,69,4
61,75,4
62,76,4
63,77,4
64,81,4
65,82,4
66,83,4
67,85,4
68,86,4
69,87,4
70,88,4
71,89,4
72,90,4
73,91,4
74,92,4
75,92,4
76,93,4
77,94,4
78,95,4
79,96,4
80,96,4
81,96,4
82,97,4
83,98,4
84,99,4
85,99,4
86,99,5
87,99,5
88,99,5
89,99,5
90,100,5
91,100,5
92,102,5
93,102,6
94,103,6
95,104,6
96,104,6
97,105,6
98,105,6
99,107,6
100,108,6
101,109,6
102,110,6
103,110,7
104,111,7
105,112,7
106,113,7
107,114,7
108,114,7
109,120,7
110,121,7
111,121,7
112,121,8
113,125,8
114,126,8
115,126,8
116,130,8
117,132,8
118,138,8
119,138,8
120,144,8
