ballCount,runs,wickets
0,0,0
1,0,0
2,5,0
3,5,0
4,5,1
5,5,1
6,5,1
7,9,1
8,9,1
9,10,1
10,10,1
11,10,1
12,10,1
13,10,1
14,10,2
15,10,2
16,10,2
17,11,2
18,11,2
19,11,2
20,12,2
21,12,2
22,12,2
23,16,2
24,16,2
25,16,2
26,16,3
27,17,3
28,17,3
29,23,3
30,24,3
31,25,3
32,25,3
33,26,3
34,28,3
35,34,3
36,34,3
37,34,4
38,35,4
39,39,4
40,39,4
41,40,4
42,41,4
43,41,4
44,41,4
45,45,4
46,45,4
47,46,4
48,50,4
49,51,4
50,52,4
51,52,4
52,53,4
53,55,4
54,57,4
55,57,4
56,61,4
57,62,4
58,62,4
59,63,4
60,63,4
61,64,4
62,68,4
63,69,4
64,70,4
65,72,4
66,72,4
67,72,4
68,72,4
69,76,4
70,77,4
71,78,4
72,79,4
73,79,5
74,79,5
75,83,5
76,86,5
77,92,5
78,98,5
79,98,5
80,98,6
81,98,6
82,99,6
83,99,6
84,99,6
85,100,6
86,106,6
87,106,6
88,106,6
89,106,6
90,107,6
91,108,6
92,108,7
93,108,7
94,108,7
95,112,7
96,112,7
97,112,7
98,112,7
99,118,7
100,119,7
101,119,7
102,120,7
103,121,7
104,121,7
105,122,7
106,128,7
107,128,7
108,128,7
109,129,7
110,130,7
111,136,7
112,138,7
113,139,7
114,139,7
115,145,7
116,145,8
117,146,8
118,148,8
119,148,8
120,148,8
