ballCount,runs,wickets
0,0,0
1,3,0
2,3,0
3,3,0
4,4,0
5,4,0
6,4,0
7,4,0
8,5,0
9,9,0
10,9,0
11,13,0
12,13,0
13,14,0
14,18,0
15,24,0
16,25,0
17,25,0
18,27,0
19,27,0
20,31,0
21,35,0
22,39,0
23,40,0
24,40,0
25,40,0
26,40,0
27,44,0
28,44,0
29,45,0
30,45,0
31,45,0
32,47,0
33,47,0
34,51,0
35,52,0
36,52,0
37,53,0
38,54,0
39,54,0
40,56,0
41,57,0
42,57,0
43,63,0
44,67,0
45,67,1
46,67,1
47,67,1
48,68,1
49,68,1
50,69,1
51,69,2
52,69,2
53,70,2
54,70,2
55,70,2
56,70,2
57,71,2
58,71,2
59,72,2
60,73,2
61,74,2
62,74,2
63,74,3
64,74,3
65,76,3
66,80,3
67,80,3
68,80,3
69,80,3
70,80,3
71,80,3
72,80,3
73,81,3
74,82,3
75,83,3
76,84,3
77,86,3
78,87,3
79,87,3
80,87,3
81,88,3
82,89,3
83,90,3
84,90,3
85,91,3
86,92,3
87,93,3
88,94,3
89,95,3
90,99,3
91,100,3
92,104,3
93,110,3
94,110,3
95,111,3
96,117,3
97,121,3
98,125,3
99,126,3
100,127,3
101,129,3
102,130,3
103,131,3
104,132,3
105,132,3
106,134,3
107,135,3
108,136,3
109,137,3
110,138,3
111,142,3
112,142,3
113,142,3
114,142,3
115,143,3
116,144,3
117,145,3
118,146,3
119,148,3
120,149,3
