ballCount,runs,wickets
0,0,0
1,0,0
2,1,0
3,1,0
4,1,0
5,1,0
6,2,0
7,3,0
8,5,0
9,5,0
10,5,0
11,6,0
12,10,0
13,11,0
14,11,0
15,11,0
16,11,0
17,12,0
18,12,0
19,13,0
20,19,0
21,19,1
22,19,1
23,23,1
24,23,1
25,24,1
26,24,1
27,24,1
28,24,1
29,24,2
30,24,2
31,28,2
32,29,2
33,29,2
34,33,2
35,33,3
36,37,3
37,41,3
38,42,3
39,42,3
40,43,3
41,43,3
42,44,3
43,45,3
44,45,3
45,45,4
46,46,4
47,46,4
48,47,4
49,48,4
50,48,4
51,52,4
52,52,4
53,53,4
54,54,4
55,55,4
56,55,4
57,56,4
58,57,4
59,58,4
60,58,4
61,58,4
62,59,4
63,60,4
64,61,4
65,61,5
66,62,5
67,63,5
68,65,6
69,66,6
70,66,6
71,67,6
72,67,7
73,67,7
74,68,7
75,68,7
76,69,7
77,70,7
78,70,8
79,70,9
80,76,9
81,82,9
82,82,9
83,82,10
