ballCount,runs,wickets
0,0,0
1,0,0
2,0,0
3,0,0
4,1,0
5,1,0
6,1,0
7,1,0
8,1,0
9,2,0
10,3,0
11,3,0
12,4,0
13,4,0
14,5,0
15,5,0
16,6,0
17,6,1
18,7,1
19,11,1
20,11,1
21,12,1
22,12,1
23,13,1
24,14,1
25,14,1
26,16,1
27,20,1
28,21,1
29,23,1
30,23,1
31,23,1
32,24,1
33,24,1
34,28,1
35,29,1
36,35,1
37,36,1
38,37,1
39,37,1
40,37,1
41,38,1
42,39,1
43,45,1
44,45,1
45,45,1
46,45,1
47,45,2
48,46,2
49,46,2
50,46,2
51,48,2
52,49,2
53,49,2
54,49,2
55,50,2
56,51,2
57,51,2
58,52,2
59,53,2
60,54,2
61,54,2
62,54,2
63,54,2
64,54,2
65,55,2
66,55,3
67,56,3
68,56,3
69,56,3
70,57,3
71,58,3
72,58,3
73,59,3
74,60,3
75,60,3
76,61,3
77,65,3
78,71,3
79,71,3
80,72,3
81,76,3
82,77,3
83,78,3
84,79,3
85,79,3
86,81,3
87,82,3
88,83,3
89,84,3
90,85,3
91,91,3
92,91,3
93,92,3
94,93,3
95,97,3
96,98,3
97,104,3
98,108,3
99,109,3
100,110,3
101,111,3
102,115,3
103,116,3
104,122,3
105,123,3
106,124,3
107,128,3
108,129,3
109,133,3
110,134,3
111,134,3
112,138,3
113,138,3
114,138,3
115,138,4
116,140,4
117,146,4
118,149,4
119,155,4
120,161,4
