ballCount,runs,wickets
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,1,0
6,1,0
7,1,0
8,2,0
9,2,0
10,2,0
11,6,0
12,6,0
13,7,0
14,8,0
15,8,0
16,13,0
17,13,0
18,13,0
19,17,0
20,23,0
21,28,0
22,28,0
23,28,0
24,34,0
25,37,0
26,43,0
27,44,0
28,50,0
29,51,0
30,52,0
31,56,0
32,56,0
33,58,0
34,58,0
35,58,0
36,58,0
37,58,1
38,59,1
39,60,1
40,60,1
41,60,1
42,60,1
43,61,1
44,63,1
45,67,1
46,69,1
47,69,1
48,75,1
49,75,2
50,76,2
51,77,2
52,77,2
53,77,2
54,78,2
55,79,2
56,86,2
57,87,2
58,87,2
59,87,2
60,87,2
61,93,2
62,94,2
63,95,2
64,99,2
65,101,2
66,101,2
67,107,2
68,107,2
69,108,2
70,109,2
71,113,2
72,114,2
73,116,2
74,116,2
75,117,2
76,119,2
77,119,2
78,121,2
79,125,2
80,131,2
81,133,2
82,137,2
83,137,2
84,138,2
85,142,2
86,143,2
87,147,2
88,148,2
89,148,2
90,148,3
91,148,3
92,148,3
93,154,3
94,160,3
95,161,3
96,163,3
97,163,4
98,167,4
99,168,4
100,170,4
101,170,4
102,170,4
103,171,4
104,175,4
105,176,4
106,182,4
107,187,4
108,188,4
109,189,4
110,190,4
111,196,4
112,202,4
113,202,4
114,203,4
115,207,4
116,207,5
117,208,5
118,209,5
119,210,5
120,210,6
