ballCount,runs,wickets
0,0,0
1,1,0
2,2,0
3,3,0
4,3,0
5,3,0
6,3,0
7,3,0
8,3,0
9,3,0
10,7,0
11,7,0
12,7,0
13,7,0
14,11,0
15,15,0
16,19,0
17,19,0
18,19,0
19,22,0
20,22,0
21,24,0
22,25,0
23,26,0
24,26,0
25,26,0
26,26,1
27,26,1
28,29,1
29,33,1
30,37,1
31,38,1
32,39,1
33,39,1
34,39,1
35,39,1
36,40,1
37,40,1
38,40,1
39,41,1
40,47,1
41,47,1
42,53,1
43,54,1
44,54,2
45,56,2
46,56,2
47,56,2
48,56,2
49,60,2
50,61,2
51,62,2
52,63,2
53,63,2
54,64,2
55,68,2
56,69,2
57,70,2
58,71,2
59,72,2
60,73,2
61,74,2
62,76,2
63,76,2
64,76,2
65,77,2
66,78,2
67,78,2
68,79,2
69,80,2
70,80,2
71,80,2
72,81,2
73,82,2
74,82,2
75,84,2
76,85,2
77,86,2
78,87,2
79,88,2
80,88,2
81,89,2
82,90,2
83,91,2
84,91,2
85,91,3
86,91,3
87,97,3
88,101,3
89,102,3
90,102,3
91,108,3
92,114,3
93,120,3
94,126,3
95,126,3
96,126,4
97,126,4
98,126,4
99,126,4
100,127,4
101,129,4
102,130,4
103,130,5
104,134,5
105,135,5
106,136,5
107,142,5
108,143,5
109,144,5
110,148,5
111,149,5
112,150,5
113,154,5
114,155,5
115,155,6
116,156,6
117,156,6
118,156,6
119,157,6
120,158,6
