ballCount,runs,wickets
0,0,0
1,1,0
2,1,0
3,5,0
4,6,0
5,6,0
6,7,0
7,8,0
8,8,0
9,12,0
10,12,0
11,16,0
12,19,0
13,23,0
14,24,0
15,24,0
16,30,0
17,30,0
18,31,0
19,33,0
20,33,1
21,33,1
22,33,1
23,33,1
24,34,1
25,34,1
26,34,2
27,34,2
28,40,2
29,40,3
30,41,3
31,42,3
32,43,3
33,43,3
34,44,3
35,44,3
36,44,3
37,45,3
38,47,3
39,48,3
40,49,3
41,50,3
42,53,3
43,53,3
44,57,3
45,58,3
46,64,3
47,65,3
48,71,3
49,71,3
50,72,3
51,73,3
52,79,3
53,83,3
54,84,3
55,85,3
56,86,3
57,88,3
58,92,3
59,93,3
60,95,3
61,99,3
62,101,3
63,102,3
64,103,3
65,104,3
66,104,4
67,104,4
68,104,5
69,104,5
70,105,5
71,106,5
72,106,5
73,106,5
74,107,5
75,107,5
76,107,5
77,108,5
78,109,5
79,110,5
80,111,5
81,115,5
82,116,5
83,117,5
84,118,5
85,119,5
86,119,5
87,120,5
88,120,5
89,120,6
90,120,6
91,120,6
92,122,6
93,124,6
94,124,7
95,124,7
96,130,7
97,131,7
98,135,7
99,137,7
100,137,8
101,137,8
102,137,8
103,138,8
104,139,8
105,140,8
106,142,8
107,142,8
108,142,8
109,142,9
110,143,9
111,143,9
112,147,9
113,147,9
114,147,9
115,148,9
116,149,9
117,153,9
118,154,9
119,154,9
120,155,9
