ballCount,runs,wickets
0,0,0
1,1,0
2,1,0
3,1,0
4,2,0
5,3,0
6,7,0
7,7,0
8,7,0
9,12,0
10,12,0
11,16,0
12,22,0
13,22,0
14,23,0
15,25,0
16,26,0
17,27,0
18,28,0
19,29,0
20,31,0
21,37,0
22,37,0
23,41,0
24,42,0
25,48,0
26,49,0
27,53,0
28,53,0
29,53,0
30,57,0
31,58,0
32,62,0
33,62,0
34,63,0
35,63,0
36,63,0
37,63,0
38,64,0
39,65,0
40,69,0
41,70,0
42,71,0
43,71,1
44,72,1
45,73,1
46,73,1
47,73,1
48,75,1
49,75,1
50,76,1
51,82,1
52,83,1
53,84,1
54,84,1
55,85,1
56,91,1
57,95,1
58,96,1
59,97,1
60,97,1
61,103,1
62,104,1
63,108,1
64,108,1
65,110,1
66,116,1
67,118,1
68,118,2
69,119,2
70,121,2
71,122,2
72,122,2
73,123,2
74,124,2
75,130,2
76,130,2
77,138,2
78,139,2
79,139,3
80,139,4
81,142,4
82,142,4
83,144,4
84,145,4
85,146,4
86,148,4
87,154,4
88,156,4
89,156,5
90,156,5
91,156,5
92,156,5
93,156,5
94,156,5
95,162,5
96,162,5
97,163,5
98,164,5
99,165,5
100,166,5
101,167,5
102,170,5
103,176,5
104,181,5
105,187,5
106,188,5
107,189,5
108,195,5
109,197,5
110,198,5
111,204,5
112,204,5
113,204,5
114,208,5
