ballCount,runs,wickets
0,0,0
1,0,0
2,0,0
3,2,0
4,2,0
5,2,0
6,2,0
7,2,0
8,2,0
9,3,0
10,3,1
11,3,1
12,3,1
13,3,1
14,3,1
15,3,1
16,3,1
17,7,1
18,7,1
19,7,2
20,7,2
21,7,2
22,7,2
23,7,2
24,7,2
25,8,2
26,8,2
27,8,2
28,9,2
29,9,3
30,13,3
31,13,3
32,13,3
33,13,3
34,13,3
35,14,3
36,14,3
37,15,3
38,15,3
39,15,3
40,16,3
41,20,3
42,21,3
43,22,3
44,23,3
45,23,3
46,23,3
47,24,3
48,28,3
49,29,3
50,29,4
51,30,4
52,30,4
53,31,4
54,32,4
55,32,4
56,33,4
57,33,4
58,34,4
59,35,4
60,36,4
61,37,4
62,37,5
63,38,5
64,38,5
65,39,5
66,39,5
67,40,5
68,40,5
69,42,5
70,42,5
71,43,5
72,44,5
73,45,5
74,47,5
75,48,5
76,52,5
77,54,5
78,55,5
79,56,5
80,57,5
81,58,5
82,60,5
83,66,5
84,72,5
85,73,5
86,73,5
87,74,5
88,75,5
89,77,5
90,77,5
91,77,5
92,78,5
93,78,5
94,78,6
95,80,6
96,81,6
97,87,6
98,91,6
99,95,6
100,97,6
101,101,6
102,105,6
103,106,6
104,107,6
105,108,6
106,109,6
107,115,6
108,119,6
109,120,6
110,121,6
111,125,6
112,132,6
113,133,7
114,134,7
115,136,7
116,137,7
117,138,7
118,142,7
119,148,7
120,149,7
