ballCount,runs,wickets
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,1
6,0,1
7,4,1
8,5,1
9,9,1
10,10,1
11,11,1
12,11,1
13,11,1
14,11,1
15,11,1
16,11,1
17,11,1
18,12,1
19,18,1
20,19,1
21,23,1
22,27,1
23,27,1
24,33,1
25,37,1
26,37,2
27,38,2
28,39,2
29,39,2
30,39,2
31,39,2
32,39,2
33,45,2
34,49,2
35,50,2
36,50,2
37,50,2
38,51,2
39,51,2
40,51,2
41,51,2
42,51,2
43,52,2
44,53,2
45,54,2
46,55,2
47,61,2
48,62,2
49,63,2
50,69,2
51,75,2
52,81,2
53,85,2
54,85,3
55,85,3
56,85,3
57,89,3
58,90,3
59,90,3
60,91,3
61,91,3
62,92,3
63,93,3
64,94,3
65,95,3
66,101,3
67,105,3
68,105,3
69,109,3
70,109,3
71,111,3
72,112,3
73,113,3
74,113,3
75,115,3
76,116,3
77,117,3
78,123,3
79,124,3
80,126,3
81,127,3
82,129,3
83,130,3
84,135,3
85,135,3
86,135,3
87,136,3
88,136,3
89,136,3
90,137,3
91,138,3
92,138,3
93,140,3
94,146,3
95,147,3
96,147,3
97,147,3
98,154,3
99,160,3
100,161,3
101,165,3
102,165,3
103,166,3
104,166,3
105,167,3
106,168,3
107,174,3
108,174,3
109,178,3
110,179,3
111,180,3
112,184,3
113,188,3
114,188,3
115,194,3
116,194,3
117,198,3
118,202,3
119,206,3
120,207,3
