ballCount,runs,wickets
0,0,0
1,0,1
2,1,1
3,2,1
4,2,1
5,3,1
6,5,1
7,7,1
8,13,1
9,19,1
10,19,1
11,20,1
12,20,1
13,21,1
14,21,1
15,21,1
16,27,1
17,31,1
18,35,1
19,35,1
20,36,1
21,40,1
22,44,1
23,45,1
24,45,1
25,49,1
26,49,1
27,51,1
28,51,1
29,51,2
30,53,2
31,53,2
32,54,2
33,54,2
34,55,2
35,59,2
36,59,2
37,60,2
38,61,2
39,61,2
40,65,2
41,65,2
42,67,2
43,68,2
44,69,2
45,71,2
46,72,2
47,73,2
48,74,2
49,74,2
50,80,2
51,81,2
52,82,2
53,82,2
54,82,2
55,82,2
56,83,2
57,84,2
58,85,2
59,86,2
60,86,2
61,87,2
62,89,2
63,95,2
64,96,2
65,98,2
66,98,3
67,99,3
68,100,3
69,100,3
70,101,3
71,107,3
72,107,4
73,108,4
74,108,4
75,108,4
76,108,4
77,109,4
78,109,4
79,110,4
80,112,4
81,112,5
82,113,5
83,114,5
84,115,5
85,115,5
86,115,5
87,115,5
88,115,5
89,115,5
90,116,5
91,116,5
92,120,5
93,121,5
94,122,5
95,122,5
96,123,5
97,123,5
98,124,5
99,125,5
100,129,5
101,130,5
102,134,5
103,138,5
104,139,5
105,140,5
106,144,5
107,148,5
108,149,5
109,149,5
110,149,6
111,150,6
112,150,6
113,151,6
114,152,6
115,153,6
116,154,6
117,154,7
118,156,7
119,157,7
120,159,7
