ballCount,runs,wickets
0,0,0
1,0,0
2,4,0
3,4,0
4,5,0
5,6,0
6,7,0
7,8,0
8,8,0
9,12,0
10,12,0
11,16,0
12,16,0
13,17,0
14,21,0
15,25,0
16,26,0
17,26,0
18,27,0
19,27,0
20,27,0
21,27,0
22,29,0
23,29,0
24,30,0
25,34,0
26,34,0
27,35,0
28,36,0
29,40,0
30,46,0
31,46,0
32,52,0
33,52,1
34,56,1
35,56,1
36,57,1
37,57,1
38,58,1
39,59,1
40,60,1
41,61,1
42,61,1
43,62,1
44,63,1
45,64,1
46,66,1
47,70,1
48,74,1
49,80,1
50,81,1
51,81,1
52,81,1
53,82,1
54,84,1
55,84,1
56,86,1
57,87,1
58,93,1
59,93,1
60,94,1
61,95,1
62,95,1
63,95,1
64,96,1
65,97,1
66,98,1
67,98,1
68,99,1
69,101,1
70,101,1
71,102,1
72,106,1
73,110,1
74,111,1
75,115,1
76,119,1
77,120,1
78,124,1
79,124,1
80,124,2
81,130,2
82,131,2
83,132,2
84,132,2
85,136,2
86,142,2
87,142,2
88,143,2
89,144,2
90,150,2
91,150,2
92,150,2
93,151,2
94,152,2
95,153,2
96,155,2
97,155,3
98,156,3
99,161,3
100,162,3
101,163,3
102,164,3
103,165,3
104,166,3
105,168,3
106,169,3
107,172,3
108,173,3
109,177,3
110,178,3
111,184,3
112,188,3
113,194,3
114,195,3
115,196,3
116,197,3
117,198,3
118,198,4
119,199,4
120,199,4
