ballCount,runs,wickets
0,0,0
1,0,0
2,4,0
3,4,0
4,4,0
5,5,0
6,6,0
7,7,0
8,11,0
9,12,0
10,12,0
11,13,0
12,14,0
13,20,0
14,21,0
15,22,0
16,23,0
17,23,0
18,27,0
19,31,0
20,32,0
21,32,0
22,38,0
23,38,1
24,38,1
25,38,1
26,42,1
27,42,1
28,43,1
29,43,1
30,44,1
31,48,1
32,49,1
33,53,1
34,53,2
35,54,2
36,54,3
37,55,3
38,55,3
39,55,4
40,55,4
41,55,4
42,59,4
43,59,4
44,60,4
45,60,4
46,60,4
47,61,4
48,61,5
49,63,5
50,64,5
51,65,5
52,65,5
53,65,5
54,66,5
55,66,5
56,67,5
57,67,6
58,67,6
59,67,6
60,68,6
61,69,6
62,70,6
63,70,6
64,70,6
65,70,6
66,70,6
67,72,6
68,74,6
69,78,6
70,79,6
71,79,6
72,80,6
73,80,6
74,81,6
75,82,6
76,82,7
77,82,7
78,82,7
79,82,7
80,82,7
81,82,7
82,82,7
83,87,7
84,89,7
85,91,7
86,91,7
87,92,7
88,98,7
89,100,7
90,101,7
91,107,7
92,107,7
93,108,7
94,108,7
95,109,7
96,109,7
97,109,7
98,109,7
99,109,7
100,113,7
101,119,7
102,121,7
103,122,7
104,122,7
105,123,7
106,123,8
107,131,8
108,131,9
109,132,9
110,132,9
111,133,9
112,133,9
113,133,9
114,134,9
115,138,9
116,138,9
117,139,9
118,140,9
119,141,9
120,142,9
